Start Time, 2021-04-18 - 19:47:06
Sample Rate,10
Operation Mode,1
Target Depth [m],0.42
Target Height [m],99.0
Roll Kp,1.0
Roll Ki,0.0
Roll Kd,0.0
Height Kp,1.0
Height Ki,0.0
Height Kd,0.0
Depth Kp,1.0
Depth Ki,0.0
Depth Kd,0.0
Adaptive Depth Kp,1.0
Adaptive Depth Ki,0.0
Adaptive Depth Kd,0.0
Camera Mode,0
Photo Frequency [ms],0
 
 #######DATA######## 

Elapsed Time [s],Height [m],Height Error [m],Depth [m],Depth Error [m],Pressure [kPa],Temperature [C],Yaw [deg],Pitch [deg], Roll [deg], Battery Voltage [V],Battery Current [A],height out, roll out, state
0.02823955600251793,
0.12226326600284665,10
0.21624359100314905,1
0.3086994900004356,0.42
0.4009161700014374,99.00
0.49298186100349994,1.00
0.585039740002685,0.00
0.6771225660013442,0.00
0.7692034130013781,1.00
0.8613296770017769,0.00
0.9534369830034848,0.00
1.0454954340020777,1.00
1.137519459000032,0.00
1.2296474410031806,0.00
1.3215290180014563,1
1.4134592920017894,2
1.5122242990000814,0.00,0.00,0.26,0.16,10385.00,27.95,323.13,-6.25,-17.37,3.51,34.91,0.00,0.00,1
1.60477696900125,6
1.696968962001847,1
1.789174653000373,2
1.8881241910021345,0.00,0.00,0.25,0.17,10375.00,27.95,323.13,-6.25,-17.25,3.51,34.91,0.00,0.00,1
1.980321028000617,6
2.0724786460014,1
2.1646766800004116,2
2.2635586140022497,0.00,0.00,0.25,0.17,10376.00,27.96,323.13,-6.25,-17.31,3.51,35.03,0.00,0.00,1
2.3557811280006717,6
2.4481249430027674,1
2.540194124001573,2
2.636506217000715,0.00,0.00,0.25,0.17,10379.00,27.96,323.13,-6.25,-17.31,3.47,34.91,0.00,0.00,1
2.728660970002238,6
2.820804577000672,1
2.9129795389999344,2
3.063854182000796,0.00,0.00,0.25,0.17,10372.00,27.96,323.13,-6.25,-17.31,3.30,34.91,0.00,0.00,1
3.1562169560020266,6
3.248671553003078,1
3.341471357001865,2
3.4434130800000275,
3.545338501000515,
3.6498655850009527,0.00,0.00,0.25,0.17,10378.00,27.96,323.13,-6.25,-17.31,3.47,34.91,0.00,0.00,1
3.742393255000934,6
3.8349504030011303,1
3.9274993750004796,2
4.029874951000238,
4.132241413000884,
4.235898915001599,0.00,0.00,0.25,0.17,10373.00,27.96,323.13,-6.25,-17.37,3.51,34.78,0.00,0.00,1
4.328478251001798,6
4.421362066001166,1
4.5134883300015645,2
4.615437500000553,
4.7174252120021265,
4.8218119840021245,0.00,0.00,0.25,0.17,10376.00,27.96,323.13,-6.25,-17.19,3.51,34.91,0.00,0.00,1
4.914344185002847,6
5.006490136001958,1
5.098643847002677,2
5.20060077800008,
5.30257588600216,
5.407917188000283,0.00,0.00,0.25,0.17,10377.00,27.96,323.13,-6.25,-17.25,3.51,34.91,0.00,0.00,1
5.500030014001823,6
5.5922501840032055,1
5.684490457002539,2
5.786432649001654,
5.888405621000857,
5.9934904649999226,0.00,0.00,0.25,0.17,10377.00,27.96,323.13,-6.25,-17.19,3.47,34.91,0.00,0.00,1
6.086044905001472,6
6.1786307000002125,1
6.271280973000103,2
6.3736452470002405,
6.476019000001543,
6.5788005130016245,0.00,0.00,0.25,0.17,10375.00,27.96,323.13,-6.25,-17.19,3.47,34.91,0.00,0.00,1
6.671519276002073,6
6.7638147580000805,1
6.856011385003512,2
6.958089462001226,
7.06018410100296,
7.16376321700227,0.00,0.00,0.25,0.17,10374.00,27.96,323.13,-6.25,-17.31,3.47,34.91,0.00,0.00,1
7.2559539590001805,6
7.348582670001633,1
7.442501327001082,2
7.545457892003469,
7.647826020001958,
7.7500197210029,0.00,0.00,0.25,0.17,10378.00,27.97,323.13,-6.25,-17.12,3.51,35.03,0.00,0.00,1
7.842620619001536,6
7.935125997002615,1
8.027587103002588,2
8.129867523002758,
8.232193464002194,
8.335427112000616,0.00,0.00,0.25,0.17,10375.00,27.97,323.13,-6.25,-17.31,3.40,34.91,0.00,0.00,1
8.428496447002544,6
8.520573074001732,1
8.612643973003287,2
8.714504445000784,
8.81640085500112,
8.92123163600263,0.00,0.00,0.25,0.17,10376.00,27.97,323.06,-6.19,-17.56,3.47,34.91,0.00,0.00,1
9.013759149001999,6
9.10626707800111,1
9.19879516400033,2
9.301119698000548,
9.403435951000574,
9.506923974000529,0.00,0.00,0.25,0.17,10378.00,27.97,323.06,-6.19,-17.62,3.51,34.91,0.00,0.00,1
9.599543778000225,6
9.69206129000304,1
9.784624115000042,2
9.886978962000285,
9.98940172500079,
10.093749538002157,0.00,0.00,0.25,0.17,10375.00,27.97,323.06,-6.19,-17.62,3.51,34.78,0.00,0.00,1
10.186274447001779,6
10.278791126002034,1
10.371300409002288,2
10.473613381000177,
10.575953852003295,
10.678386355000839,0.00,0.00,0.25,0.17,10378.00,27.97,323.06,-6.19,-17.56,3.47,34.91,0.00,0.00,1
10.770881263000774,6
10.8634200780034,1
10.95594186100061,2
11.058291708002798,
11.160698116000276,
11.264205253002729,0.00,0.00,0.26,0.16,10381.00,27.97,323.06,-6.19,-17.87,3.51,35.03,0.00,0.00,1
11.35674625500178,6
11.449357101002533,1
11.541773051001655,2
11.643984824000654,
11.746257015001902,
11.84991420300139,0.00,0.00,0.26,0.16,10380.00,27.97,323.06,-6.19,-17.87,3.51,34.78,0.00,0.00,1
11.942408799000987,6
12.034870322000643,1
12.127319657000044,2
12.229752629002178,
12.332126433000667,
12.435757684001146,0.00,0.00,0.25,0.17,10377.00,27.97,323.06,-6.19,-17.81,3.47,35.03,0.00,0.00,1
12.528184468003019,6
12.62063468800261,1
12.71335053400253,2
12.815357359002519,
12.917283560000214,
13.02235408100023,0.00,0.00,0.25,0.17,10375.00,27.97,323.06,-6.19,-17.94,3.47,35.03,0.00,0.00,1
13.1152954470017,6
13.207406032001018,1
13.29957640900102,2
13.40149761000066,
13.503444957001193,
13.606992250002804,0.00,0.00,0.25,0.17,10373.00,27.97,323.06,-6.19,-17.87,3.47,35.03,0.00,0.00,1
13.699295074002293,6
13.791405295000004,1
13.883717287000763,2
13.985835467003199,
14.088159532002464,
14.192824271001882,0.00,0.00,0.25,0.17,10373.00,27.97,323.06,-6.19,-17.94,3.47,34.91,0.00,0.00,1
14.28493016900029,6
14.377032421001786,1
14.46909331900315,2
14.570975041002384,
14.672880877002171,
14.778834625001764,0.00,0.00,0.25,0.17,10373.00,27.97,323.06,-6.19,-17.81,3.47,34.91,0.00,0.00,1
14.870948231000511,6
14.963032202002069,1
15.055104611001298,2
15.157051384001534,
15.259267689001717,
15.364709302000847,0.00,0.00,0.25,0.17,10372.00,27.97,323.06,-6.19,-17.87,3.62,34.91,0.00,0.00,1
15.457117960002506,6
15.549530003001564,1
15.641654078001011,2
15.743833612003073,
15.846180437001749,
15.950693666000006,0.00,0.00,0.25,0.17,10378.00,27.97,323.06,-6.19,-17.81,3.47,34.66,0.00,0.00,1
16.04279904300347,6
16.13494249300129,1
16.22710162000294,2
16.329093862001173,
16.43106021800122,
16.53553771800216,0.00,0.00,0.25,0.17,10378.00,27.97,323.06,-6.19,-17.81,3.58,34.78,0.00,0.00,1
16.62772882400168,6
16.719869357002608,1
16.81197358800273,2
16.914120309000282,
17.016469843001687,
17.12119229000018,0.00,0.00,0.25,0.17,10373.00,27.97,323.06,-6.19,-17.81,3.54,35.03,0.00,0.00,1
17.21356006300266,6
17.305947522003407,1
17.398313420002523,2
17.50056529700305,
17.60255410100217,
17.707124205000582,0.00,0.00,0.25,0.17,10373.00,27.97,323.06,-6.19,-17.81,3.51,34.91,0.00,0.00,1
17.799350727000274,6
17.891885687000467,1
17.98404549100087,2
18.08598742000322,
18.188004558000102,
18.2928500779999,0.00,0.00,0.25,0.17,10372.00,27.97,323.06,-6.19,-17.81,3.47,34.91,0.00,0.00,1
18.38539430900346,6
18.477536873000645,1
18.569773447001353,2
18.67172032400049,
18.77369293100128,
18.87887282600059,0.00,0.00,0.25,0.17,10375.00,27.97,323.06,-6.25,-17.56,3.51,34.91,0.00,0.00,1
18.97138648300097,6
19.06390691100023,1
19.15645510000104,2
19.258808175000013,
19.361158020001312,
19.464594062003016,0.00,0.00,0.25,0.17,10374.00,27.98,323.00,-6.19,-18.12,3.65,34.78,0.00,0.00,1
19.557229334001022,6
19.649470388001646,1
19.741613264002808,2
19.843526392000058,
19.945451862000482,
20.049665821003146,0.00,0.00,0.25,0.17,10373.00,27.97,322.94,-6.19,-18.19,3.58,34.91,0.00,0.00,1
20.142193072002556,6
20.23433131300044,1
20.32649570000285,2
20.42842877500152,
20.530280495000625,
20.635250599003484,0.00,0.00,0.25,0.17,10374.00,27.97,322.75,-6.13,-19.06,3.51,34.91,0.00,0.00,1
20.72786149500098,6
20.820026715002314,1
20.91213959200104,2
21.014037563003512,
21.115988658002607,
21.221190584001306,0.00,0.00,0.25,0.17,10377.00,27.97,322.69,-6.13,-18.94,3.47,34.53,0.00,0.00,1
21.31382267900335,6
21.406362430003355,1
21.498904316002154,2
21.601260828003433,
21.70363124600044,
21.807019632000447,0.00,0.00,0.25,0.17,10374.00,27.97,322.69,-6.13,-19.25,3.65,34.91,0.00,0.00,1
21.89962979900156,6
21.992211425000278,1
22.084744458003115,2
22.187117480003508,
22.289665658001468,
22.392852377000963,0.00,0.00,0.25,0.17,10375.00,27.98,322.69,-6.13,-19.31,3.51,35.03,0.00,0.00,1
22.485303951001697,6
22.57744740000271,1
22.66967157900217,2
22.771777830002975,
22.8736839780031,
22.97894871600147,0.00,0.00,0.25,0.17,10372.00,27.97,322.69,-6.13,-19.25,3.44,34.91,0.00,0.00,1
23.071144769000966,6
23.163337958001648,1
23.255512084000657,2
23.357553700003336,
23.459796462000668,
23.56484765800269,0.00,0.00,0.25,0.17,10377.00,27.97,322.69,-6.13,-19.19,3.47,34.66,0.00,0.00,1
23.657449076003104,6
23.750538878000953,1
23.8426090460016,2
23.944498787001066,
24.046410976003244,
24.150612747002015,0.00,0.00,0.25,0.17,10370.00,27.97,322.69,-6.13,-19.25,3.51,34.91,0.00,0.00,1
24.24277895600244,6
24.334923915001127,1
24.427048302000912,2
24.528981220002606,
24.630997471002047,
24.735468720002245,0.00,0.00,0.25,0.17,10375.00,27.97,322.69,-6.13,-19.25,3.51,34.91,0.00,0.00,1
24.827555867002957,6
24.919719889003318,1
25.011863755000377,2
25.11373334000018,
25.215688550000777,
25.321258130999922,0.00,0.00,0.25,0.17,10377.00,27.98,322.69,-6.13,-19.31,3.47,34.91,0.00,0.00,1
25.413421475001087,6
25.505553987000894,1
25.597790665000502,2
25.699836239000433,
25.801840928001184,
25.90713821800091,0.00,0.00,0.25,0.17,10376.00,27.97,322.69,-6.13,-19.37,3.51,34.78,0.00,0.00,1
25.999820780001755,6
26.09249308300059,1
26.184574501003226,2
26.28648205400168,
26.388440753002214,
26.493311950001953,0.00,0.00,0.25,0.17,10375.00,27.97,322.69,-6.13,-19.37,3.51,34.66,0.00,0.00,1
26.58707555300134,6
26.679652699000144,1
26.77190672100187,2
26.874105264003447,
26.976323650000268,
27.079230838000512,0.00,0.00,0.25,0.17,10377.00,27.98,322.69,-6.13,-19.37,3.54,34.91,0.00,0.00,1
27.171118453999952,6
27.26303284000096,1
27.354949101001694,2
27.456840300001204,
27.5587466040015,
27.663651081002172,0.00,0.00,0.25,0.17,10378.00,27.98,322.69,-6.13,-19.31,3.54,35.03,0.00,0.00,1
27.755754113000876,6
27.84795115599991,1
27.940096792000986,2
28.042216480000207,
28.144239034001657,
28.249917468001513,0.00,0.00,0.25,0.17,10375.00,27.98,322.69,-6.13,-19.31,3.54,34.91,0.00,0.00,1
28.342081386002974,6
28.434307595001883,1
28.52643390800222,2
28.62839120100034,
28.730267034999997,
28.836257865001244,0.00,0.00,0.25,0.17,10377.00,27.98,322.69,-6.13,-19.31,3.47,35.03,0.00,0.00,1
28.928847720002523,6
29.02086429300107,1
29.112987325002905,2
29.215010660002008,
29.31692987900169,
29.42078758700154,0.00,0.00,0.25,0.17,10372.00,27.98,322.69,-6.13,-19.44,3.54,34.91,0.00,0.00,1
29.51300337900102,6
29.60510547300146,1
29.697257776002516,2
29.799248662002356,
29.90144600700296,
30.00700261900056,0.00,0.00,0.25,0.17,10375.00,27.98,322.69,-6.13,-19.44,3.33,34.91,0.00,0.00,1
30.099078151000867,6
30.191210505003255,1
30.283388589003152,2
30.385324007002055,
30.487280987003032,
30.59279395300109,0.00,0.00,0.25,0.17,10373.00,27.98,322.69,-6.13,-19.50,3.51,34.91,0.00,0.00,1
30.68488865100153,6
30.776989339003194,1
30.86936513100227,2
30.97132648600018,
31.07327737200103,
31.18221877200267,0.00,0.00,0.25,0.17,10377.00,27.98,322.69,-6.13,-19.50,3.69,34.91,0.00,0.00,1
31.27432748100182,6
31.366425096002786,1
31.458658336003282,2
31.560568545002752,
31.662544640003034,
31.764437557001656,0.00,0.00,0.25,0.17,10370.00,27.98,322.69,-6.13,-19.44,3.65,34.91,0.00,0.00,1
31.856572464002966,6
31.94869122500313,1
32.04082389200266,2
32.14278035100142,
32.24471358100345,
32.349254464003025,0.00,0.00,0.25,0.17,10376.00,27.98,322.69,-6.13,-19.44,3.51,35.03,0.00,0.00,1
32.443819629002974,6
32.53703927300012,1
32.6293007940003,2
32.731208087003324,
32.833173504001024,
32.93992849999995,0.00,0.00,0.25,0.17,10372.00,27.98,322.69,-6.13,-19.50,3.54,34.91,0.00,0.00,1
33.03239528100312,6
33.1249134690006,1
33.21748670800298,2
33.32028415500099,
33.422332593003375,
33.521441712000524,0.00,0.00,0.25,0.17,10379.00,27.98,322.69,-6.13,-19.50,3.47,34.91,0.00,0.00,1
33.613959065001836,6
33.70628371100247,1
33.798659607000445,2
33.90060429500227,
34.002804972002195,
34.106978565003374,0.00,0.00,0.26,0.16,10380.00,27.98,322.69,-6.13,-19.56,3.51,34.91,0.00,0.00,1
34.199939876001736,6
34.29211660500005,1
34.38424614700125,2
34.48615573100324,
34.588108857002226,
34.69674343400038,0.00,0.00,0.25,0.17,10376.00,27.97,322.69,-6.13,-19.56,3.47,34.53,0.00,0.00,1
34.78950136000276,6
34.88168798500192,1
34.97357174600256,2
35.07530398600284,
35.17706784100301,
35.27885440400132,0.00,0.00,0.25,0.17,10373.00,27.97,322.69,-6.13,-19.56,3.54,34.91,0.00,0.00,1
35.37105592500302,6
35.46293374800007,1
35.554944279003394,2
35.65689735200067,
35.75887678000072,
35.863529797999945,0.00,0.00,0.25,0.17,10372.00,27.98,322.69,-6.13,-19.56,3.51,35.03,0.00,0.00,1
35.95614006899996,6
36.04877778700029,1
36.14145550500325,2
36.24393196300298,
36.346200505002344,
36.44970800300143,0.00,0.00,0.25,0.17,10373.00,27.98,322.69,-6.13,-19.56,3.51,34.91,0.00,0.00,1
36.54230936700333,6
36.634841981001955,1
36.72783813600108,2
36.83008141800019,
36.93240813600278,
37.03912938200301,0.00,0.00,0.25,0.17,10374.00,27.98,322.69,-6.13,-19.62,3.69,34.91,0.00,0.00,1
37.13167751700166,6
37.22417049500291,1
37.316382120003254,2
37.41823628700149,
37.52016482900217,
37.620981445001235,0.00,0.00,0.25,0.17,10373.00,27.98,322.69,-6.13,-19.62,3.54,35.03,0.00,0.00,1
37.71316015300181,6
37.80504297600055,1
37.89707996500147,2
38.00125767100326,
38.103435848002846,
38.210916416002874,0.00,0.00,0.25,0.17,10377.00,27.98,322.69,-6.13,-19.62,3.51,34.91,0.00,0.00,1
38.3037174150013,6
38.39554622700234,1
38.48746821600071,2
38.589293946002726,
38.69105212300201,
38.796495297003275,0.00,0.00,0.25,0.17,10371.00,27.98,322.69,-6.13,-19.62,3.62,34.91,0.00,0.00,1
38.8888178590023,6
38.9809984420026,1
39.07307918100196,2
39.17499100400164,
39.27692355600084,
39.378892306001944,0.00,0.00,0.25,0.17,10371.00,27.98,322.69,-6.13,-19.62,3.51,35.03,0.00,0.00,1
39.4722044500013,6
39.56475727200086,1
39.656873376003205,2
39.75877556300111,
39.86074098000245,
