0.024368907999814837,Calibration Complete
0.13193593399955716,0.85,-0.85,0.17,-0.17,10300.00,27.07,297.50,-5.00,1.00,36.26,115.34
0.23703047600065474,0.85,-0.85,0.17,-0.17,10301.00,27.14,296.00,-5.00,0.69,36.26,115.34
0.34206663300028595,0.85,-0.85,0.17,-0.17,10300.00,27.18,295.00,-5.00,-0.56,36.26,115.34
0.4470881030010787,0.85,-0.85,0.17,-0.17,10300.00,27.20,294.31,-5.00,-0.88,36.26,115.34
0.552070198000365,0.85,-0.85,0.18,-0.18,10302.00,27.21,293.75,-5.00,-0.75,36.26,115.34
0.6570883340009459,0.85,-0.85,0.17,-0.17,10300.00,27.22,293.31,-5.06,-0.88,36.26,115.34
0.7649965050004539,0.85,-0.85,0.18,-0.18,10302.00,27.22,292.75,-5.06,-0.81,36.26,115.34
0.8731438409995462,0.85,-0.85,0.17,-0.17,10300.00,27.23,292.75,-5.06,-0.81,36.26,115.34
0.9813505510010145,0.85,-0.85,0.18,-0.18,10304.00,27.23,292.75,-5.06,-0.81,36.26,115.34
1.0895508550001978,0.85,-0.85,0.17,-0.17,10296.00,27.23,292.75,-5.06,-0.81,36.26,115.34
1.1980676160001167,0.85,-0.85,0.17,-0.17,10299.00,27.24,292.75,-5.06,-0.81,36.26,115.34
1.3062046400009422,0.85,-0.85,0.17,-0.17,10299.00,27.24,292.50,-5.13,-0.81,36.26,115.34
1.414487600000939,0.85,-0.85,0.17,-0.17,10298.00,27.24,292.25,-5.13,-0.81,36.26,115.34
1.52304024499972,0.85,-0.85,0.17,-0.17,10299.00,27.24,292.06,-5.13,-0.75,36.26,115.34
1.630002900999898,0.85,-0.85,0.17,-0.17,10294.00,27.24,291.88,-5.13,-0.81,36.26,115.34
1.7376874800011137,0.85,-0.85,0.17,-0.17,10301.00,27.24,291.38,-5.13,-0.75,36.26,115.34
1.8454085690009379,0.85,-0.85,0.17,-0.17,10300.00,27.24,291.31,-5.13,-0.81,36.26,115.34
1.9531372630008264,0.85,-0.85,0.17,-0.17,10296.00,27.25,291.25,-5.13,-0.81,36.26,115.34
2.0611584540001786,0.85,-0.85,0.17,-0.17,10298.00,27.24,291.13,-5.13,-0.81,36.26,115.34
2.1711476540003787,0.85,-0.85,0.17,-0.17,10300.00,27.25,291.00,-5.13,-0.81,36.26,115.34
2.280339983999511,0.85,-0.85,0.17,-0.17,10297.00,27.24,291.00,-5.13,-0.81,36.26,115.34
2.3889969530009694,0.85,-0.85,0.17,-0.17,10295.00,27.24,291.00,-5.13,-0.81,36.26,115.34
2.4965751260006073,0.85,-0.85,0.17,-0.17,10297.00,27.25,291.00,-5.13,-0.81,36.26,115.34
2.604842306000137,0.85,-0.85,0.17,-0.17,10298.00,27.25,291.00,-5.13,-0.81,36.26,115.34
2.7138481790007063,0.85,-0.85,0.17,-0.17,10295.00,27.25,291.00,-5.13,-0.81,36.26,115.34
2.8217774969998572,0.85,-0.85,0.17,-0.17,10295.00,27.25,291.00,-5.13,-0.81,36.26,115.34
2.9290148920008505,0.85,-0.85,0.17,-0.17,10295.00,27.25,291.00,-5.13,-0.81,36.26,115.34
3.0362739530010003,0.85,-0.85,0.17,-0.17,10297.00,27.25,291.00,-5.13,-0.81,36.26,115.34
3.1443962909997936,0.85,-0.85,0.17,-0.17,10297.00,27.25,291.00,-5.13,-0.81,36.26,115.34
3.251807695000025,0.85,-0.85,0.17,-0.17,10297.00,27.25,291.00,-5.13,-0.81,36.26,115.34
3.360556330999316,0.85,-0.85,0.18,-0.18,10302.00,27.25,291.00,-5.13,-0.81,36.26,115.34
3.468827156999396,0.85,-0.85,0.17,-0.17,10299.00,27.25,291.00,-5.13,-0.81,36.26,115.34
3.577126367999881,0.85,-0.85,0.17,-0.17,10298.00,27.25,291.00,-5.13,-0.81,36.26,115.34
3.6854331829999865,0.85,-0.85,0.17,-0.17,10297.00,27.25,291.00,-5.13,-0.81,36.26,115.34
3.793811196999741,0.85,-0.85,0.17,-0.17,10299.00,27.25,291.00,-5.13,-0.81,36.26,115.34
3.901958951000779,0.85,-0.85,0.17,-0.17,10298.00,27.25,291.00,-5.13,-0.81,36.26,115.34
4.009282544000598,0.85,-0.85,0.17,-0.17,10296.00,27.25,291.00,-5.13,-0.81,36.26,115.34
4.11736707000091,0.85,-0.85,0.17,-0.17,10296.00,27.25,291.00,-5.13,-0.81,36.26,115.34
4.22488691199942,0.85,-0.85,0.17,-0.17,10298.00,27.25,291.00,-5.13,-0.81,36.26,115.34
4.333054979000735,0.85,-0.85,0.17,-0.17,10299.00,27.25,291.00,-5.13,-0.81,36.26,115.34
4.440467374000946,0.85,-0.85,0.18,-0.18,10304.00,27.25,291.00,-5.13,-0.81,36.26,115.34
4.5477096650010935,0.85,-0.85,0.17,-0.17,10299.00,27.25,291.00,-5.13,-0.81,36.26,115.34
4.655827575999865,0.85,-0.85,0.17,-0.17,10297.00,27.25,291.00,-5.13,-0.81,36.26,115.34
4.764051737000045,0.85,-0.85,0.17,-0.17,10301.00,27.25,291.00,-5.13,-0.81,36.26,115.34
4.87219631500011,0.85,-0.85,0.17,-0.17,10299.00,27.25,291.00,-5.13,-0.81,36.26,115.34
4.97955579399968,0.85,-0.85,0.17,-0.17,10297.00,27.25,291.00,-5.13,-0.81,36.26,115.34
5.0868283990002965,0.85,-0.85,0.17,-0.17,10293.00,27.25,291.00,-5.13,-0.81,36.26,115.34
5.195003081000323,0.85,-0.85,0.17,-0.17,10301.00,27.25,291.00,-5.13,-0.81,36.26,115.34
5.303138493000006,0.85,-0.85,0.17,-0.17,10299.00,27.24,291.00,-5.13,-0.81,36.26,115.34
5.410541305000152,0.85,-0.85,0.17,-0.17,10298.00,27.25,291.00,-5.13,-0.81,36.26,115.34
5.518669996999961,0.85,-0.85,0.17,-0.17,10296.00,27.25,291.00,-5.13,-0.81,36.26,115.34
5.626058069999999,0.85,-0.85,0.17,-0.17,10299.00,27.25,291.00,-5.13,-0.81,36.26,115.34
5.734156295000503,0.85,-0.85,0.17,-0.17,10298.00,27.25,291.00,-5.13,-0.81,36.26,115.34
5.842281237999487,0.85,-0.85,0.17,-0.17,10295.00,27.25,291.00,-5.13,-0.81,36.26,115.34
5.950434722999489,0.85,-0.85,0.17,-0.17,10297.00,27.25,291.00,-5.13,-0.81,36.26,115.34
6.059650077000697,0.85,-0.85,0.17,-0.17,10297.00,27.24,291.00,-5.13,-0.81,36.26,115.34
6.170192661000328,0.85,-0.85,0.17,-0.17,10299.00,27.24,291.00,-5.13,-0.81,36.26,6.26,115.34
6.278756351999618,0.85,-0.85,0.17,-0.17,10292.00,27.17,302.06,-5.13,-1.75,36.26,115.34
6.384900891000143,0.85,-0.85,0.17,-0.17,10292.00,27.17,302.06,-5.13,-1.75,36.26,115.34
6.490133925999544,0.85,-0.85,0.16,-0.16,10291.00,27.17,302.06,-5.13,-1.75,36.26,115.34
6.595231127999796,0.85,-0.85,0.17,-0.17,10294.00,27.17,302.06,-5.13,-1.75,36.26,115.34
6.70049942300102,0.85,-0.85,0.16,-0.16,10291.00,27.17,302.06,-5.13,-1.75,36.26,115.34
6.805596001000595,0.85,-0.85,0.16,-0.16,10288.00,27.17,302.06,-5.13,-1.81,36.26,115.34
6.912751159999971,0.85,-0.85,0.17,-0.17,10294.00,27.17,302.06,-5.13,-1.81,36.26,115.34
7.021065113000077,0.85,-0.85,0.17,-0.17,10294.00,27.17,302.06,-5.13,-1.81,36.26,115.34
7.129384015001051,0.85,-0.85,0.16,-0.16,10291.00,27.17,302.06,-5.13,-1.81,36.26,115.34
7.236959170999398,0.85,-0.85,0.17,-0.17,10292.00,27.17,302.06,-5.13,-1.81,36.26,115.34
7.3448400020006375,0.85,-0.85,0.17,-0.17,10292.00,27.17,302.06,-5.13,-1.81,36.26,115.34
7.452158440999483,0.85,-0.85,0.16,-0.16,10291.00,27.17,302.06,-5.13,-1.75,36.26,115.34
7.560314686999845,0.85,-0.85,0.17,-0.17,10292.00,27.17,302.06,-5.13,-1.88,36.26,115.34
7.667753177000122,0.85,-0.85,0.16,-0.16,10290.00,27.17,302.06,-5.13,-1.75,36.26,115.34
7.775561718000972,0.85,-0.85,0.16,-0.16,10290.00,27.17,302.06,-5.13,-1.75,36.26,115.34
7.8829145840009005,0.85,-0.85,0.16,-0.16,10289.00,27.17,302.06,-5.13,-1.88,36.26,115.34
7.997792403000858,0.85,-0.85,0.17,-0.17,10297.00,27.17,302.06,-5.13,-1.69,36.26,115.34
8.1057655780005,0.85,-0.85,0.16,-0.16,10291.00,27.17,302.06,-5.13,-1.81,36.26,115.34
8.211034342999483,0.85,-0.85,0.16,-0.16,10290.00,27.17,302.06,-5.13,-1.81,36.26,115.34
8.316866698000013,0.85,-0.85,0.17,-0.17,10292.00,27.17,302.06,-5.13,-1.81,36.26,115.34
8.422000828999444,0.85,-0.85,0.16,-0.16,10289.00,27.17,302.06,-5.13,-1.81,36.26,115.34
8.527071157001046,0.85,-0.85,0.16,-0.16,10289.00,27.17,302.06,-5.13,-1.81,36.26,115.34
8.632150339999498,0.85,-0.85,0.16,-0.16,10291.00,27.16,302.06,-5.13,-1.75,36.26,115.34
8.737242232000426,0.85,-0.85,0.16,-0.16,10289.00,27.17,302.06,-5.13,-1.88,36.26,115.34
8.842275893999613,0.85,-0.85,0.17,-0.17,10292.00,27.17,302.06,-5.13,-1.75,36.26,115.34
8.950251362000927,0.85,-0.85,0.17,-0.17,10292.00,27.17,302.06,-5.13,-1.81,36.26,115.34
9.05766027000027,0.85,-0.85,0.17,-0.17,10293.00,27.16,302.06,-5.13,-1.75,36.26,115.34
9.165017147999606,0.85,-0.85,0.16,-0.16,10289.00,27.16,302.06,-5.13,-1.75,36.26,115.34
9.272275745001025,0.85,-0.85,0.17,-0.17,10295.00,27.16,302.06,-5.13,-1.81,36.26,115.34
9.37960085099985,0.85,-0.85,0.17,-0.17,10292.00,27.16,302.06,-5.13,-1.81,36.26,115.34
9.486969916000817,0.85,-0.85,0.17,-0.17,10292.00,27.16,302.06,-5.13,-1.88,36.26,115.34
9.594335387000683,0.85,-0.85,0.17,-0.17,10294.00,27.16,302.06,-5.13,-1.81,36.26,115.34
9.70179554599963,0.85,-0.85,0.16,-0.16,10288.00,27.16,302.06,-5.13,-1.75,36.26,115.34
9.810417312000936,0.85,-0.85,0.17,-0.17,10294.00,27.16,302.06,-5.13,-1.88,36.26,115.34
9.91786184600096,0.85,-0.85,0.16,-0.16,10288.00,27.17,302.06,-5.13,-1.88,36.26,115.34
10.02635126899986,0.85,-0.85,0.16,-0.16,10290.00,27.16,302.06,-5.13,-1.81,36.26,115.34
10.134671526000602,0.85,-0.85,0.17,-0.17,10292.00,27.16,302.06,-5.13,-1.81,36.26,115.34
10.242855742999382,0.85,-0.85,0.17,-0.17,10293.00,27.16,302.06,-5.13,-1.81,36.26,115.34
10.350786732000415,0.85,-0.85,0.17,-0.17,10294.00,27.16,302.06,-5.13,-1.81,36.26,115.34
10.460259482000765,0.85,-0.85,0.17,-0.17,10294.00,27.16,302.06,-5.13,-1.81,36.26,115.34
10.568988278999313,0.85,-0.85,0.17,-0.17,10295.00,27.16,302.06,-5.13,-1.81,36.26,115.34
10.677348536000864,0.85,-0.85,0.17,-0.17,10293.00,27.16,302.06,-5.13,-1.81,36.26,115.34
10.785602752999694,0.85,-0.85,0.16,-0.16,10289.00,27.16,302.06,-5.13,-1.88,36.26,115.34
10.893294004999916,0.85,-0.85,0.17,-0.17,10294.00,27.16,302.06,-5.13,-1.75,36.26,115.34
11.002100302001054,0.85,-0.85,0.17,-0.17,10293.00,27.16,302.06,-5.13,-1.88,36.26,115.34
11.110960555999554,0.85,-0.85,0.17,-0.17,10292.00,27.16,302.06,-5.13,-1.81,36.26,115.34
11.220557525000913,0.85,-0.85,0.17,-0.17,10294.00,27.16,302.06,-5.13,-1.69,36.26,115.34
11.32882846100074,0.85,-0.85,0.17,-0.17,10293.00,27.16,302.06,-5.13,-1.75,36.26,115.34
