Start Time, 2021-04-18 - 18:09:06
Sample Rate,10
Operation Mode,1
Target Depth [m],0.42
Target Height [m],99.0
Roll Kp,1.0
Roll Ki,0.0
Roll Kd,0.0
Height Kp,1.0
Height Ki,0.0
Height Kd,0.0
Depth Kp,1.0
Depth Ki,0.0
Depth Kd,0.0
Adaptive Depth Kp,1.0
Adaptive Depth Ki,0.0
Adaptive Depth Kd,0.0
Camera Mode,0
Photo Frequency [ms],0
 
 #######DATA######## 

Elapsed Time [s],Height [m],Height Error [m],Depth [m],Depth Error [m],Pressure [kPa],Temperature [C],Yaw [deg],Pitch [deg], Roll [deg], Battery Voltage [V],Battery Current [A],height out, roll out, state
4.419586694002646,0.73,98.27,0.38,0.04,10505.00,27.82,302.25,-2.69,-2.81,4.01,35.03,0.00,0.00,1
4.518264836002345,0.73,98.27,0.38,0.04,10506.00,27.82,302.31,-2.69,-3.00,3.83,35.41,0.00,0.00,1
4.616962717002025,0.73,98.27,0.38,0.04,10503.00,27.82,302.25,-2.69,-2.81,3.72,36.03,0.00,0.00,1
4.715476901001239,0.73,98.27,0.38,0.04,10504.00,27.82,302.25,-2.69,-2.94,3.51,35.53,0.00,0.00,1
4.8151985309996235,0.73,98.27,0.38,0.04,10506.00,27.83,302.25,-2.69,-2.88,3.51,35.16,0.00,0.00,1
4.914956357999472,0.73,98.27,0.38,0.04,10502.00,27.82,302.25,-2.69,-2.88,3.76,35.03,0.00,0.00,1
5.014957258001232,0.73,98.27,0.39,0.03,10508.00,27.82,302.25,-2.69,-2.94,3.69,35.16,0.00,0.00,1
5.114734408001823,0.73,98.27,0.38,0.04,10500.00,27.82,302.25,-2.69,-2.81,3.47,35.16,0.00,0.00,1
5.213570466999954,0.73,98.27,0.38,0.04,10503.00,27.82,302.25,-2.63,-3.06,3.58,35.16,0.00,0.00,1
5.3132867839995015,0.73,98.27,0.38,0.04,10501.00,27.83,302.31,-2.69,-2.75,3.72,34.91,0.00,0.00,1
5.413401068999519,0.73,98.27,0.39,0.03,10508.00,27.82,302.25,-2.69,-3.00,3.79,34.53,0.00,0.00,1
5.51062259900209,0.73,98.27,0.38,0.04,10506.00,27.83,302.25,-2.69,-2.94,3.90,35.16,0.00,0.00,1
5.607898713002214,0.73,98.27,0.38,0.04,10501.00,27.82,302.25,-2.69,-2.81,3.62,35.28,0.00,0.00,1
5.704743734000658,0.73,98.27,0.38,0.04,10502.00,27.83,302.25,-2.69,-3.06,3.83,35.16,0.00,0.00,1
5.801589378999779,0.73,98.27,0.38,0.04,10501.00,27.83,302.25,-2.69,-2.75,3.58,35.03,0.00,0.00,1
5.898616534999746,0.73,98.27,0.38,0.04,10503.00,27.83,302.25,-2.63,-3.06,3.79,36.16,0.00,0.00,1
5.995286556000792,0.73,98.27,0.38,0.04,10505.00,27.83,302.25,-2.63,-2.81,3.62,35.16,0.00,0.00,1
6.092095118001453,0.73,98.27,0.38,0.04,10503.00,27.82,302.25,-2.63,-2.94,3.79,35.03,0.00,0.00,1
6.191290447000938,0.73,98.27,0.38,0.04,10504.00,27.83,302.25,-2.63,-2.88,3.76,35.03,0.00,0.00,1
6.290835514002538,0.73,98.27,0.39,0.03,10507.00,27.83,302.25,-2.63,-2.88,3.47,35.03,0.00,0.00,1
6.390505217001191,0.73,98.27,0.38,0.04,10502.00,27.83,302.25,-2.63,-2.94,3.58,35.16,0.00,0.00,1
6.490504450001026,0.73,98.27,0.38,0.04,10503.00,27.83,302.25,-2.63,-2.88,3.47,35.16,0.00,0.00,1
6.590096028001426,0.73,98.27,0.38,0.04,10505.00,27.83,302.25,-2.63,-3.00,3.54,35.28,0.00,0.00,1
6.6896667719993275,0.73,98.27,0.38,0.04,10500.00,27.83,302.25,-2.63,-2.81,4.40,34.78,0.00,0.00,1
6.789191788000608,0.73,98.27,0.38,0.04,10505.00,27.83,302.25,-2.63,-2.94,3.62,35.28,0.00,0.00,1
6.887469670000428,0.73,98.27,0.38,0.04,10503.00,27.83,302.25,-2.63,-2.94,3.93,34.78,0.00,0.00,1
6.984763804000977,0.73,98.27,0.38,0.04,10502.00,27.83,302.25,-2.63,-2.81,3.90,35.03,0.00,0.00,1
7.081927106002695,0.73,98.27,0.38,0.04,10501.00,27.83,302.25,-2.63,-3.00,4.15,35.03,0.00,0.00,1
7.178951657002472,0.73,98.27,0.38,0.04,10501.00,27.83,302.25,-2.63,-2.81,3.37,35.03,0.00,0.00,1
7.276906832001259,0.73,98.27,0.38,0.04,10499.00,27.84,302.25,-2.63,-2.88,3.58,35.16,0.00,0.00,1
7.374283935001586,0.73,98.27,0.38,0.04,10506.00,27.83,302.25,-2.63,-3.00,3.76,35.53,0.00,0.00,1
7.4713068199998816,0.73,98.27,0.38,0.04,10504.00,27.84,302.25,-2.63,-2.81,3.54,35.16,0.00,0.00,1
7.569292670999857,0.73,98.27,0.38,0.04,10499.00,27.83,302.25,-2.63,-3.06,3.65,35.91,0.00,0.00,1
7.66886758200053,0.73,98.27,0.38,0.04,10503.00,27.84,302.25,-2.63,-2.81,3.76,34.66,0.00,0.00,1
7.768494316002034,0.73,98.27,0.38,0.04,10506.00,27.84,302.25,-2.63,-3.06,3.51,35.03,0.00,0.00,1
7.865115586999309,0.73,98.27,0.38,0.04,10504.00,27.83,302.25,-2.63,-2.94,3.54,35.16,0.00,0.00,1
7.961765296000522,0.73,98.27,0.38,0.04,10503.00,27.84,302.25,-2.63,-2.94,3.62,35.16,0.00,0.00,1
8.058565785002429,0.73,98.27,0.38,0.04,10501.00,27.84,302.25,-2.63,-3.06,3.44,35.28,0.00,0.00,1
8.155568254001992,0.73,98.27,0.38,0.04,10504.00,27.83,302.25,-2.63,-2.88,3.72,35.03,0.00,0.00,1
8.253030460000446,0.73,98.27,0.38,0.04,10504.00,27.84,302.25,-2.63,-3.06,3.86,35.16,0.00,0.00,1
8.349875481002528,0.73,98.27,0.38,0.04,10503.00,27.83,302.25,-2.63,-3.00,3.54,35.28,0.00,0.00,1
8.446600919000048,0.73,98.27,0.39,0.03,10507.00,27.84,302.25,-2.63,-3.00,3.47,35.16,0.00,0.00,1
8.545805622001353,0.73,98.27,0.38,0.04,10502.00,27.83,302.25,-2.63,-3.06,3.79,35.03,0.00,0.00,1
8.645446523001738,0.73,98.27,0.39,0.03,10507.00,27.83,302.25,-2.63,-2.94,3.83,35.03,0.00,0.00,1
8.745032423001248,0.73,98.27,0.38,0.04,10503.00,27.84,302.25,-2.63,-3.00,3.51,35.28,0.00,0.00,1
8.843725721999363,0.73,98.27,0.38,0.04,10498.00,27.84,302.25,-2.63,-3.00,3.79,35.03,0.00,0.00,1
8.94242969699917,0.73,98.27,0.39,0.03,10507.00,27.84,302.25,-2.63,-3.00,3.76,35.03,0.00,0.00,1
9.041107734999969,0.73,98.27,0.38,0.04,10502.00,27.84,302.25,-2.63,-3.00,3.69,35.03,0.00,0.00,1
9.140940458000841,0.73,98.27,0.38,0.04,10504.00,27.84,302.25,-2.63,-3.00,3.47,35.03,0.00,0.00,1
9.240647921000345,0.73,98.27,0.38,0.04,10505.00,27.84,302.25,-2.63,-3.00,3.72,35.03,0.00,0.00,1
9.340253821999795,0.73,98.27,0.38,0.04,10506.00,27.84,302.25,-2.63,-3.00,3.26,33.15,0.00,0.00,1
9.439728681001725,0.73,98.27,0.38,0.04,10502.00,27.84,302.25,-2.63,-2.94,3.76,35.03,0.00,0.00,1
9.53925296700254,0.73,98.27,0.38,0.04,10504.00,27.83,302.25,-2.63,-3.00,3.62,35.41,0.00,0.00,1
9.637962880002306,0.73,98.27,0.38,0.04,10505.00,27.84,302.25,-2.63,-2.94,3.83,35.03,0.00,0.00,1
9.736467949001963,0.73,98.27,0.38,0.04,10505.00,27.84,302.25,-2.63,-2.94,3.79,35.28,0.00,0.00,1
9.835898902001645,0.73,98.27,0.38,0.04,10506.00,27.84,302.25,-2.63,-2.94,3.90,35.03,0.00,0.00,1
9.935501782001666,0.73,98.27,0.38,0.04,10506.00,27.84,302.25,-2.63,-2.94,3.58,35.16,0.00,0.00,1
10.035163619999366,0.73,98.27,0.38,0.04,10505.00,27.84,302.25,-2.63,-3.00,3.69,35.41,0.00,0.00,1
10.1346158760025,0.73,98.27,0.38,0.04,10502.00,27.84,302.25,-2.63,-2.81,3.79,34.78,0.00,0.00,1
10.234231880000152,0.73,98.27,0.38,0.04,10499.00,27.84,302.25,-2.63,-3.06,3.65,35.03,0.00,0.00,1
10.333535959001892,0.73,98.27,0.38,0.04,10501.00,27.84,302.25,-2.63,-2.88,3.58,35.28,0.00,0.00,1
10.433106858999963,0.73,98.27,0.38,0.04,10503.00,27.84,302.25,-2.63,-2.88,3.62,35.28,0.00,0.00,1
10.532458490000863,0.73,98.27,0.38,0.04,10503.00,27.84,302.25,-2.63,-3.06,3.54,35.16,0.00,0.00,1
10.631799808001233,0.73,98.27,0.38,0.04,10506.00,27.84,302.25,-2.63,-2.75,3.97,36.41,0.00,0.00,1
10.731517374999385,0.73,98.27,0.38,0.04,10503.00,27.84,302.25,-2.63,-3.00,3.62,34.91,0.00,0.00,1
10.831233067001449,0.73,98.27,0.38,0.04,10506.00,27.84,302.25,-2.63,-2.94,3.79,35.28,0.00,0.00,1
10.930261781002628,0.73,98.27,0.38,0.04,10504.00,27.84,302.25,-2.63,-2.88,3.51,35.16,0.00,0.00,1
11.02819695600192,0.73,98.27,0.39,0.03,10507.00,27.84,302.19,-2.63,-3.13,3.83,35.28,0.00,0.00,1
11.125176039000507,0.73,98.27,0.38,0.04,10503.00,27.84,302.25,-2.63,-2.69,3.62,35.03,0.00,0.00,1
11.222440173001814,0.73,98.27,0.38,0.04,10505.00,27.84,302.19,-2.63,-3.06,3.62,35.16,0.00,0.00,1
11.3202944629993,0.73,98.27,0.38,0.04,10499.00,27.84,302.19,-2.63,-2.88,3.69,35.91,0.00,0.00,1
11.417845522999414,0.73,98.27,0.38,0.04,10500.00,27.84,302.19,-2.63,-2.81,3.76,34.78,0.00,0.00,1
11.514875335000397,0.73,98.27,0.38,0.04,10504.00,27.84,302.19,-2.63,-3.06,3.51,35.16,0.00,0.00,1
11.61170598100216,0.73,98.27,0.38,0.04,10504.00,27.84,302.19,-2.63,-2.75,3.54,35.28,0.00,0.00,1
11.71326828400197,0.73,98.27,0.38,0.04,10502.00,27.84,302.19,-2.63,-3.06,3.65,35.78,0.00,0.00,1
11.814328192001994,0.73,98.27,0.38,0.04,10505.00,27.84,302.25,-2.63,-2.94,4.25,35.03,0.00,0.00,1
11.915474559002178,0.73,98.27,0.38,0.04,10502.00,27.84,302.25,-2.63,-2.88,3.86,35.16,0.00,0.00,1
12.014254314999562,0.73,98.27,0.38,0.04,10504.00,27.84,302.25,-2.63,-3.00,3.86,35.03,0.00,0.00,1
12.114558183002373,0.73,98.27,0.38,0.04,10501.00,27.84,302.25,-2.63,-2.88,3.51,35.16,0.00,0.00,1
12.214122261000739,0.73,98.27,0.38,0.04,10499.00,27.84,302.19,-2.63,-3.00,3.79,34.91,0.00,0.00,1
12.313782328001253,0.73,98.27,0.38,0.04,10502.00,27.84,302.19,-2.63,-2.94,3.76,35.03,0.00,0.00,1
12.413437396000518,0.73,98.27,0.38,0.04,10504.00,27.84,302.19,-2.63,-2.94,3.97,35.03,0.00,0.00,1
12.51169095500154,0.73,98.27,0.38,0.04,10502.00,27.84,302.19,-2.63,-3.00,3.76,35.03,0.00,0.00,1
12.608274987000186,0.73,98.27,0.38,0.04,10503.00,27.84,302.19,-2.63,-2.94,3.54,35.16,0.00,0.00,1
12.704809383001702,0.73,98.27,0.38,0.04,10504.00,27.84,302.19,-2.63,-3.00,3.44,35.16,0.00,0.00,1
12.801159561000532,0.73,98.27,0.38,0.04,10506.00,27.84,302.19,-2.63,-3.00,3.93,35.41,0.00,0.00,1
12.897425572002248,0.73,98.27,0.38,0.04,10504.00,27.84,302.19,-2.63,-3.00,3.90,35.03,0.00,0.00,1
12.993649916999857,0.73,98.27,0.38,0.04,10505.00,27.85,302.19,-2.63,-3.00,2.77,34.78,0.00,0.00,1
13.089888532002078,0.73,98.27,0.38,0.04,10504.00,27.84,302.19,-2.63,-2.94,4.22,35.53,0.00,0.00,1
13.186275063999346,0.73,98.27,0.38,0.04,10501.00,27.85,302.19,-2.63,-3.06,3.62,35.16,0.00,0.00,1
13.284982269000466,0.73,98.27,0.38,0.04,10502.00,27.84,302.19,-2.63,-2.88,3.51,35.16,0.00,0.00,1
13.38373343100102,0.73,98.27,0.38,0.04,10503.00,27.85,302.19,-2.63,-3.06,3.54,35.28,0.00,0.00,1
13.482477146000747,0.73,98.27,0.38,0.04,10502.00,27.84,302.19,-2.63,-2.94,4.15,35.03,0.00,0.00,1
13.578877689000365,0.73,98.27,0.38,0.04,10501.00,27.85,302.19,-2.63,-2.94,3.58,35.28,0.00,0.00,1
13.675079012002243,0.73,98.27,0.39,0.03,10507.00,27.84,302.19,-2.63,-3.06,3.72,35.03,0.00,0.00,1
13.771301898999809,0.73,98.27,0.38,0.04,10502.00,27.84,302.19,-2.63,-2.88,3.65,35.16,0.00,0.00,1
13.86757634800233,0.73,98.27,0.38,0.04,10503.00,27.85,302.19,-2.63,-3.06,3.79,35.03,0.00,0.00,1
13.963744130000123,0.73,98.27,0.38,0.04,10505.00,27.84,302.19,-2.63,-3.00,3.93,34.53,0.00,0.00,1
14.059970766000333,0.73,98.27,0.39,0.03,10508.00,27.84,302.19,-2.63,-2.94,3.90,34.91,0.00,0.00,1
14.156182507002086,0.73,98.27,0.38,0.04,10503.00,27.85,302.19,-2.63,-3.06,3.58,35.16,0.00,0.00,1
14.254710388999229,0.73,98.27,0.39,0.03,10507.00,27.84,302.19,-2.63,-2.88,3.69,35.03,0.00,0.00,1
14.351114004002739,0.73,98.27,0.39,0.03,10508.00,27.85,302.19,-2.63,-3.00,3.76,35.28,0.00,0.00,1
14.447589286002767,0.73,98.27,0.38,0.04,10504.00,27.84,302.19,-2.63,-2.94,3.51,35.16,0.00,0.00,1
14.543847901000845,0.73,98.27,0.38,0.04,10502.00,27.85,302.19,-2.63,-2.94,3.12,35.03,0.00,0.00,1
14.640086204002728,0.73,98.27,0.38,0.04,10506.00,27.85,302.19,-2.63,-3.00,3.44,35.03,0.00,0.00,1
14.736662840001372,0.73,98.27,0.39,0.03,10507.00,27.84,302.19,-2.63,-2.88,3.58,35.28,0.00,0.00,1
14.833246872000018,0.73,98.27,0.38,0.04,10502.00,27.84,302.19,-2.63,-3.06,3.54,35.28,0.00,0.00,1
14.929812985999888,0.73,98.27,0.38,0.04,10504.00,27.84,302.19,-2.63,-2.88,3.90,35.03,0.00,0.00,1
15.026871912999923,0.73,98.27,0.38,0.04,10505.00,27.84,302.19,-2.63,-3.00,3.90,35.03,0.00,0.00,1
15.125780940001277,0.73,98.27,0.38,0.04,10502.00,27.85,302.19,-2.63,-2.94,3.54,35.28,0.00,0.00,1
15.224099708000722,0.73,98.27,0.38,0.04,10505.00,27.85,302.19,-2.63,-2.88,3.72,35.03,0.00,0.00,1
15.322439257000951,0.73,98.27,0.38,0.04,10504.00,27.85,302.19,-2.63,-3.00,3.58,35.41,0.00,0.00,1
15.421743022001465,0.73,98.27,0.38,0.04,10505.00,27.85,302.19,-2.63,-2.88,3.65,37.41,0.00,0.00,1
15.52126251700247,0.73,98.27,0.38,0.04,10505.00,27.85,302.19,-2.63,-3.00,3.51,35.28,0.00,0.00,1
15.620282064999628,0.73,98.27,0.38,0.04,10505.00,27.85,302.19,-2.63,-3.00,3.51,35.16,0.00,0.00,1
15.719705830000748,0.73,98.27,0.38,0.04,10504.00,27.85,302.19,-2.63,-2.94,3.72,34.91,0.00,0.00,1
15.818207306001568,0.73,98.27,0.38,0.04,10501.00,27.85,302.19,-2.63,-3.06,3.90,35.03,0.00,0.00,1
15.915114774001268,0.73,98.27,0.38,0.04,10500.00,27.85,302.19,-2.63,-2.94,3.62,35.41,0.00,0.00,1
16.012159378002252,0.73,98.27,0.38,0.04,10503.00,27.85,302.19,-2.63,-3.00,3.54,34.78,0.00,0.00,1
16.108740908999607,0.73,98.27,0.38,0.04,10503.00,27.85,302.19,-2.63,-2.94,3.51,35.16,0.00,0.00,1
16.205275410000468,0.73,98.27,0.38,0.04,10504.00,27.85,302.19,-2.63,-2.94,3.58,35.41,0.00,0.00,1
16.30153485900155,0.73,98.27,0.38,0.04,10504.00,27.85,302.19,-2.63,-3.00,3.47,35.28,0.00,0.00,1
16.397770818002755,0.73,98.27,0.38,0.04,10504.00,27.85,302.19,-2.63,-2.94,4.15,35.16,0.00,0.00,1
16.49426328700065,0.73,98.27,0.38,0.04,10504.00,27.85,302.19,-2.63,-3.00,4.01,34.91,0.00,0.00,1
16.59327340800155,0.73,98.27,0.38,0.04,10497.00,27.85,302.19,-2.63,-2.94,3.79,35.41,0.00,0.00,1
16.691578633999598,0.73,98.27,0.38,0.04,10499.00,27.85,302.19,-2.63,-2.94,3.37,35.16,0.00,0.00,1
16.790226203000202,0.73,98.27,0.38,0.04,10504.00,27.85,302.19,-2.63,-2.94,3.72,35.16,0.00,0.00,1
16.88863538700025,0.73,98.27,0.38,0.04,10503.00,27.85,302.19,-2.63,-2.94,3.54,34.15,0.00,0.00,1
16.9873586850008,0.73,98.27,0.38,0.04,10503.00,27.85,302.19,-2.63,-2.94,3.54,35.16,0.00,0.00,1
17.085290371000156,0.73,98.27,0.38,0.04,10498.00,27.85,302.19,-2.63,-2.94,3.72,35.16,0.00,0.00,1
17.183255596999516,0.73,98.27,0.38,0.04,10505.00,27.85,302.19,-2.63,-2.94,3.83,35.03,0.00,0.00,1
17.279704525000852,0.73,98.27,0.38,0.04,10505.00,27.85,302.19,-2.63,-3.00,3.54,35.28,0.00,0.00,1
17.375923400999454,0.73,98.27,0.38,0.04,10504.00,27.85,302.19,-2.63,-2.88,3.72,35.41,0.00,0.00,1
17.472220714000287,0.73,98.27,0.38,0.04,10499.00,27.85,302.19,-2.63,-2.94,3.86,35.03,0.00,0.00,1
17.568473653002002,0.73,98.27,0.38,0.04,10500.00,27.85,302.19,-2.63,-2.94,3.76,35.03,0.00,0.00,1
17.66473528899951,0.73,98.27,0.38,0.04,10499.00,27.85,302.19,-2.63,-2.88,3.65,36.28,0.00,0.00,1
17.76166895500137,0.73,98.27,0.38,0.04,10503.00,27.85,302.19,-2.63,-2.94,3.51,35.16,0.00,0.00,1
17.85822913300217,0.73,98.27,0.38,0.04,10505.00,27.85,302.19,-2.63,-2.88,3.83,35.41,0.00,0.00,1
17.954730091001693,0.73,98.27,0.38,0.04,10503.00,27.85,302.19,-2.63,-2.94,4.01,36.41,0.00,0.00,1
18.053569223000522,0.73,98.27,0.39,0.03,10507.00,27.85,302.19,-2.63,-2.88,4.04,35.41,0.00,0.00,1
18.1518202820007,0.73,98.27,0.39,0.03,10507.00,27.85,302.19,-2.63,-2.88,3.58,35.03,0.00,0.00,1
18.25242477500069,0.73,98.27,0.38,0.04,10504.00,27.85,302.19,-2.63,-2.88,3.51,35.16,0.00,0.00,1
18.34979594000106,0.73,98.27,0.38,0.04,10504.00,27.85,302.19,-2.63,-2.88,3.69,34.91,0.00,0.00,1
18.446425753001677,0.73,98.27,0.38,0.04,10505.00,27.85,302.19,-2.63,-2.88,3.51,34.53,0.00,0.00,1
18.542985669999325,0.73,98.27,0.38,0.04,10504.00,27.85,302.19,-2.63,-2.94,3.72,35.03,0.00,0.00,1
18.639861993000522,0.73,98.27,0.38,0.04,10503.00,27.85,302.19,-2.63,-2.88,3.51,35.16,0.00,0.00,1
18.736465451002005,0.73,98.27,0.38,0.04,10505.00,27.85,302.19,-2.63,-2.88,3.65,35.03,0.00,0.00,1
18.833223388999613,0.73,98.27,0.38,0.04,10505.00,27.85,302.19,-2.63,-2.94,3.62,35.03,0.00,0.00,1
18.929873618002603,0.73,98.27,0.38,0.04,10502.00,27.85,302.19,-2.63,-2.88,3.93,34.78,0.00,0.00,1
19.029172747999837,0.73,98.27,0.38,0.04,10499.00,27.85,302.19,-2.63,-2.88,3.97,35.03,0.00,0.00,1
19.1282165670018,0.73,98.27,0.38,0.04,10501.00,27.85,302.19,-2.63,-2.88,3.72,35.41,0.00,0.00,1
19.22645398000168,0.73,98.27,0.38,0.04,10505.00,27.85,302.19,-2.63,-2.88,3.72,36.54,0.00,0.00,1
19.326549203000468,0.73,98.27,0.38,0.04,10502.00,27.85,302.19,-2.63,-2.81,3.58,35.16,0.00,0.00,1
19.423158964000322,0.73,98.27,0.38,0.04,10503.00,27.85,302.19,-2.63,-2.81,3.58,35.16,0.00,0.00,1
19.519783828000072,0.73,98.27,0.38,0.04,10504.00,27.85,302.19,-2.63,-2.81,3.65,35.53,0.00,0.00,1
19.616408068002784,0.73,98.27,0.38,0.04,10503.00,27.85,302.19,-2.63,-2.81,3.62,35.16,0.00,0.00,1
19.712972777000687,0.73,98.27,0.38,0.04,10503.00,27.85,302.19,-2.63,-2.88,3.97,35.16,0.00,0.00,1
19.80960545400012,0.73,98.27,0.38,0.04,10503.00,27.85,302.19,-2.63,-2.81,3.37,35.28,0.00,0.00,1
19.9061957360027,0.73,98.27,0.38,0.04,10502.00,27.85,302.19,-2.63,-2.81,3.72,34.91,0.00,0.00,1
20.00296690200048,0.73,98.27,0.38,0.04,10505.00,27.85,302.19,-2.63,-2.81,3.47,35.28,0.00,0.00,1
20.10207671000171,0.73,98.27,0.38,0.04,10501.00,27.86,302.19,-2.63,-2.75,4.01,34.66,0.00,0.00,1
20.199096626001847,0.73,98.27,0.38,0.04,10502.00,27.86,302.19,-2.63,-2.81,3.86,35.16,0.00,0.00,1
20.29613305300154,0.73,98.27,0.38,0.04,10504.00,27.85,302.19,-2.63,-2.75,3.83,35.41,0.00,0.00,1
20.392798803000915,0.73,98.27,0.38,0.04,10501.00,27.85,302.19,-2.63,-2.75,3.83,35.03,0.00,0.00,1
20.490564237999934,0.73,98.27,0.38,0.04,10505.00,27.86,302.19,-2.63,-2.81,3.58,35.16,0.00,0.00,1
20.587881081002706,0.73,98.27,0.38,0.04,10504.00,27.85,302.19,-2.63,-2.75,3.51,35.03,0.00,0.00,1
20.685633756002062,0.73,98.27,0.38,0.04,10502.00,27.86,302.19,-2.63,-2.75,3.58,35.41,0.00,0.00,1
20.782533256002353,0.73,98.27,0.38,0.04,10502.00,27.85,302.19,-2.63,-2.75,3.69,34.91,0.00,0.00,1
20.880313431000104,0.73,98.27,0.38,0.04,10503.00,27.86,302.19,-2.63,-2.75,3.90,35.03,0.00,0.00,1
20.98104323500229,0.73,98.27,0.38,0.04,10505.00,27.85,302.19,-2.63,-2.75,3.72,35.03,0.00,0.00,1
21.079170910001267,0.73,98.27,0.38,0.04,10503.00,27.86,302.19,-2.63,-2.81,3.54,35.16,0.00,0.00,1
