Start Time, 2021-04-18 - 16:42:08
Sample Rate,10
Operation Mode,1
Target Depth [m],0.42
Target Height [m],99.0
Roll Kp,1.0
Roll Ki,0.0
Roll Kd,0.5
Height Kp,1.0
Height Ki,0.0
Height Kd,0.0
Depth Kp,1.0
Depth Ki,0.0
Depth Kd,0.5
Adaptive Depth Kp,1.0
Adaptive Depth Ki,0.0
Adaptive Depth Kd,0.0
Camera Mode,0
Photo Frequency [ms],0
 
 #######DATA######## 

Elapsed Time [s],Height [m],Height Error [m],Depth [m],Depth Error [m],Pressure [kPa],Temperature [C],Yaw [deg],Pitch [deg], Roll [deg], Battery Voltage [V],Battery Current [A],height out, roll out, state
5.120297482999376,0.81,98.19,0.39,0.03,10513.00,26.96,320.81,-2.81,0.75,3.05,35.53,0.00,0.00,1
5.216827859998375,0.81,98.19,0.39,0.03,10513.00,26.95,320.81,-2.81,0.56,3.40,35.66,0.00,0.00,1
5.313433235998673,0.83,98.17,0.39,0.03,10516.00,26.96,320.81,-2.81,0.63,3.51,35.66,0.00,0.00,1
5.409928351999042,0.83,98.17,0.39,0.03,10516.00,26.96,320.81,-2.81,0.50,3.86,35.28,0.00,0.00,1
5.506692946999465,0.83,98.17,0.39,0.03,10515.00,26.96,320.81,-2.81,0.63,3.83,35.41,0.00,0.00,1
5.603365926999686,0.85,98.15,0.39,0.03,10516.00,26.96,320.81,-2.81,0.56,3.51,35.66,0.00,0.00,1
5.6999561979991995,0.85,98.15,0.39,0.03,10515.00,26.96,320.81,-2.81,0.75,3.58,35.66,0.00,0.00,1
5.796727198998269,0.87,98.13,0.39,0.03,10516.00,26.96,320.81,-2.81,0.75,3.44,35.53,0.00,0.00,1
5.893217522998384,0.87,98.13,0.39,0.03,10513.00,26.96,320.81,-2.81,0.94,3.54,35.53,0.00,0.00,1
5.989727532998586,0.87,98.13,0.40,0.02,10518.00,26.97,320.81,-2.81,0.75,3.62,35.53,0.00,0.00,1
6.086381189999884,0.89,98.11,0.39,0.03,10516.00,26.96,320.75,-2.81,0.94,3.51,35.66,0.00,0.00,1
6.183189066998239,0.89,98.11,0.39,0.03,10514.00,26.96,320.81,-2.81,0.69,3.65,35.53,0.00,0.00,1
6.279748868999377,0.90,98.09,0.40,0.02,10517.00,26.96,320.81,-2.81,0.81,3.76,35.53,0.00,0.00,1
6.376390963998347,0.90,98.09,0.39,0.03,10516.00,26.96,320.81,-2.81,0.69,3.54,38.29,0.00,0.00,1
6.4737225379994925,0.90,98.09,0.40,0.02,10517.00,26.96,320.75,-2.81,0.88,3.51,35.53,0.00,0.00,1
6.571417393999582,0.92,98.08,0.40,0.02,10519.00,26.96,320.75,-2.81,0.75,3.51,35.66,0.00,0.00,1
6.669186572999024,0.92,98.08,0.39,0.03,10514.00,26.96,320.75,-2.81,0.88,3.90,35.53,0.00,0.00,1
6.7658407499984605,0.94,98.06,0.39,0.03,10511.00,26.96,320.81,-2.81,0.69,3.79,35.41,0.00,0.00,1
6.863432949998241,0.94,98.06,0.39,0.03,10514.00,26.96,320.75,-2.81,0.81,3.83,35.53,0.00,0.00,1
6.96060301399848,0.94,98.06,0.39,0.03,10513.00,26.96,320.75,-2.81,0.63,4.08,35.91,0.00,0.00,1
7.057246981999924,0.96,98.04,0.39,0.03,10516.00,26.97,320.75,-2.81,0.81,3.51,35.66,0.00,0.00,1
7.157985593999911,0.96,98.04,0.39,0.03,10516.00,26.96,320.75,-2.81,0.56,3.76,35.41,0.00,0.00,1
7.257300347999262,0.97,98.03,0.39,0.03,10511.00,26.96,320.75,-2.81,0.75,3.51,35.66,0.00,0.00,1
7.354172546998598,0.97,98.03,0.39,0.03,10514.00,26.96,320.75,-2.81,0.50,3.83,35.41,0.00,0.00,1
7.450814014999196,0.97,98.03,0.39,0.03,10512.00,26.97,320.75,-2.81,0.56,3.93,35.66,0.00,0.00,1
7.547857931998806,0.99,98.01,0.39,0.03,10512.00,26.97,320.75,-2.81,0.50,3.47,35.66,0.00,0.00,1
7.644707733999894,0.99,98.01,0.39,0.03,10513.00,26.96,320.75,-2.81,0.63,3.65,35.41,0.00,0.00,1
7.741514201999962,1.01,97.99,0.39,0.03,10513.00,26.97,320.75,-2.81,0.63,3.76,34.78,0.00,0.00,1
7.838340774998869,1.01,97.99,0.39,0.03,10514.00,26.96,320.75,-2.81,0.63,3.33,35.66,88.75,88.75,1
7.934931825999229,1.01,97.99,0.40,0.02,10517.00,26.96,320.75,-2.81,0.63,3.62,35.53,89.37,89.37,1
8.033126004998849,1.02,97.98,0.40,0.02,10518.00,26.96,320.75,-2.81,0.69,3.86,35.41,89.37,89.37,1
8.132626071999766,1.02,97.98,0.39,0.03,10513.00,26.96,320.75,-2.81,0.69,3.19,35.66,89.25,89.25,1
8.229301393999776,1.04,97.96,0.39,0.03,10515.00,26.95,320.75,-2.81,0.69,3.65,35.41,89.31,89.31,1
8.325784320999446,1.04,97.96,0.39,0.03,10511.00,26.96,320.75,-2.81,0.56,3.51,35.91,89.31,89.31,1
8.422324173998277,1.05,97.94,0.39,0.03,10515.00,26.94,320.75,-2.81,0.81,3.51,35.66,89.56,89.56,1
8.519308297998577,1.05,97.94,0.40,0.02,10518.00,26.91,320.75,-2.81,0.63,3.79,36.41,88.94,88.94,1
8.615898150999783,1.05,97.94,0.40,0.02,10520.00,26.94,320.75,-2.81,0.75,3.69,35.78,89.56,89.56,1
8.712556544998733,1.07,97.93,0.40,0.02,10521.00,26.95,320.75,-2.81,0.69,3.83,35.41,89.12,89.12,1
8.809100408998347,1.07,97.93,0.39,0.03,10513.00,26.95,320.75,-2.81,0.75,3.72,35.66,89.37,89.37,1
8.905635522000011,1.09,97.91,0.40,0.02,10517.00,26.95,320.75,-2.81,0.75,3.65,36.41,89.19,89.19,1
9.004582930998367,1.09,97.91,0.40,0.02,10518.00,26.95,320.75,-2.81,0.75,3.62,36.03,89.25,89.25,1
9.103693724999175,1.10,97.90,0.40,0.02,10517.00,26.94,320.75,-2.81,0.81,3.51,35.41,89.25,89.25,1
9.202808165999159,1.10,97.90,0.39,0.03,10515.00,26.91,320.75,-2.81,0.75,3.51,35.41,89.12,89.12,1
9.30116140699829,1.10,97.90,0.39,0.03,10512.00,26.93,320.75,-2.81,1.00,3.83,35.53,89.31,89.31,1
9.400036523999006,1.12,97.88,0.39,0.03,10513.00,26.94,320.75,-2.81,0.81,3.51,35.78,88.75,88.75,1
9.499194713998804,1.12,97.88,0.39,0.03,10514.00,26.95,320.75,-2.81,0.94,3.54,36.54,89.37,89.37,1
9.597690610999052,1.12,97.88,0.39,0.03,10515.00,26.95,320.75,-2.81,0.75,3.79,35.53,88.94,88.94,1
9.696001819998855,1.12,97.88,0.39,0.03,10514.00,26.95,320.75,-2.75,0.94,3.65,35.53,89.44,89.44,1
9.79418938299932,1.16,97.84,0.39,0.03,10513.00,26.94,320.75,-2.75,0.69,4.01,36.66,88.87,88.87,1
9.893203353998615,1.16,97.84,0.39,0.03,10516.00,26.90,320.75,-2.75,0.69,3.72,36.41,89.56,89.56,1
9.991486334000001,1.16,97.84,0.40,0.02,10517.00,26.93,320.75,-2.75,0.81,3.58,35.66,89.31,89.31,1
10.08999061599934,1.16,97.84,0.39,0.03,10515.00,26.94,320.75,-2.75,0.69,3.79,35.41,89.06,89.06,1
10.189253649999955,1.16,97.84,0.39,0.03,10510.00,26.95,320.75,-2.75,0.81,3.51,35.66,89.44,89.44,1
10.287814755,1.18,97.82,0.39,0.03,10514.00,26.95,320.75,-2.75,0.81,3.83,35.66,89.06,89.06,1
10.386276172999715,1.18,97.82,0.40,0.02,10517.00,26.95,320.75,-2.75,0.94,3.79,35.41,89.19,89.19,1
10.486241186999905,1.18,97.82,0.39,0.03,10514.00,26.96,320.75,-2.75,0.81,3.76,35.53,88.94,88.94,1
10.584574634998717,1.20,97.80,0.39,0.03,10513.00,26.94,320.75,-2.75,1.00,3.51,35.91,89.31,89.31,1
10.68231354999989,1.20,97.80,0.40,0.02,10518.00,26.95,320.75,-2.75,0.88,3.72,35.53,88.81,88.81,1
10.778922828998475,1.20,97.80,0.40,0.02,10517.00,26.91,320.75,-2.75,1.06,3.97,35.53,89.25,89.25,1
10.875462054998934,1.20,97.80,0.39,0.03,10512.00,26.94,320.75,-2.75,0.94,3.44,35.41,88.75,88.75,1
10.971949770999345,1.20,97.80,0.39,0.03,10509.00,26.95,320.75,-2.75,1.06,3.97,35.66,89.19,89.19,1
11.068580090999603,1.20,97.80,0.40,0.02,10517.00,26.95,320.75,-2.75,0.94,3.47,35.53,88.81,88.81,1
11.165161140999771,1.20,97.80,0.39,0.03,10512.00,26.95,320.75,-2.75,1.06,3.90,35.66,89.19,89.19,1
11.261663230998238,1.20,97.80,0.39,0.03,10512.00,26.95,320.75,-2.75,1.00,3.51,35.78,88.81,88.81,1
11.358244123999611,1.20,97.80,0.39,0.03,10516.00,26.96,320.75,-2.75,1.00,3.72,35.66,89.06,89.06,1
11.454801891999523,1.20,97.80,0.39,0.03,10513.00,26.94,320.75,-2.75,0.94,4.01,35.41,89.00,89.00,1
11.551245283999378,1.20,97.80,0.39,0.03,10512.00,26.91,320.75,-2.75,0.81,3.83,36.16,89.12,89.12,1
11.647740394999346,1.20,97.80,0.39,0.03,10516.00,26.94,320.75,-2.75,1.00,3.58,35.66,89.31,89.31,1
11.744275870998536,1.12,97.88,0.39,0.03,10512.00,26.95,320.75,-2.75,0.81,3.65,35.78,88.81,88.81,1
11.840733116998308,1.12,97.88,0.39,0.03,10514.00,26.95,320.75,-2.75,0.94,3.83,35.78,89.37,89.37,1
11.939500835998842,1.22,97.78,0.40,0.02,10522.00,26.95,320.75,-2.75,0.75,3.79,36.66,88.94,88.94,1
12.036937458999091,1.22,97.78,0.39,0.03,10516.00,26.95,320.75,-2.75,0.88,3.54,35.78,89.44,89.44,1
12.133552153998608,1.22,97.78,0.40,0.02,10517.00,26.94,320.75,-2.75,0.75,3.65,35.66,89.00,89.00,1
12.230590650999147,1.22,97.78,0.39,0.03,10510.00,26.91,320.75,-2.75,0.69,3.72,35.41,89.37,89.37,1
12.327162792998934,1.22,97.78,0.39,0.03,10513.00,26.94,320.75,-2.75,0.81,3.62,35.78,89.37,89.37,1
12.424094727999545,1.22,97.78,0.39,0.03,10516.00,26.95,320.75,-2.75,0.69,3.76,36.03,89.06,89.06,1
12.520574941998348,1.22,97.78,0.39,0.03,10513.00,26.95,320.75,-2.75,0.81,3.58,35.66,89.44,89.44,1
12.617052916999455,1.22,97.78,0.40,0.02,10520.00,26.95,320.75,-2.75,0.69,3.44,35.66,89.06,89.06,1
12.713598078998984,1.22,97.78,0.40,0.02,10517.00,26.95,320.75,-2.75,0.88,3.47,35.16,89.44,89.44,1
12.812486682998497,1.12,97.88,0.39,0.03,10515.00,26.94,320.75,-2.75,0.75,3.54,35.66,88.94,88.94,1
12.911489245998382,1.12,97.88,0.40,0.02,10517.00,26.90,320.75,-2.75,0.94,3.69,35.53,89.37,89.37,1
13.01110899699961,1.12,97.88,0.39,0.03,10513.00,26.93,320.75,-2.75,0.81,3.54,35.66,88.87,88.87,1
13.110235569998622,1.20,97.80,0.39,0.03,10510.00,26.94,320.75,-2.75,1.00,3.93,35.28,89.31,89.31,1
13.20845422399907,1.20,97.80,0.40,0.02,10519.00,26.95,320.75,-2.75,0.63,3.62,35.78,88.81,88.81,1
13.306914181999673,1.24,97.76,0.39,0.03,10516.00,26.95,320.75,-2.75,0.75,3.86,36.16,89.75,89.75,1
13.405139815999064,1.24,97.76,0.40,0.02,10517.00,26.95,320.75,-2.75,0.88,3.58,35.78,89.12,89.12,1
13.505152743999133,1.19,97.81,0.40,0.02,10518.00,26.94,320.75,-2.75,1.00,3.90,35.66,89.00,89.00,1
13.603587074998359,1.19,97.81,0.39,0.03,10515.00,26.90,320.75,-2.75,1.06,3.51,35.66,88.87,88.87,1
13.702513751999504,1.19,97.81,0.39,0.03,10513.00,26.93,320.75,-2.75,1.06,3.69,35.66,88.87,88.87,1
13.801498604998415,1.19,97.81,0.39,0.03,10516.00,26.94,320.75,-2.75,1.12,3.69,36.28,88.94,88.94,1
13.899893144998714,1.19,97.81,0.39,0.03,10512.00,26.95,320.75,-2.75,1.06,3.72,35.53,88.81,88.81,1
13.999073518998557,1.18,97.82,0.39,0.03,10514.00,26.95,320.75,-2.75,1.31,3.72,35.91,89.00,89.00,1
14.09910644699994,1.18,97.82,0.39,0.03,10513.00,26.95,320.75,-2.75,1.12,3.69,35.53,88.44,88.44,1
14.197657132999666,1.26,97.74,0.39,0.03,10513.00,26.94,320.75,-2.75,1.56,3.54,35.53,89.06,89.06,1
14.296754955999859,1.26,97.74,0.39,0.03,10515.00,26.90,320.75,-2.75,1.88,3.86,35.41,88.00,88.00,1
14.394356889999472,1.26,97.74,0.39,0.03,10510.00,26.93,320.75,-2.75,1.94,3.51,35.53,87.81,87.81,1
14.492178927999703,1.24,97.76,0.40,0.02,10518.00,26.94,320.75,-2.75,1.94,3.72,36.66,88.00,88.00,1
14.588486275999458,1.24,97.76,0.40,0.02,10517.00,26.95,320.75,-2.75,2.06,3.83,35.78,88.06,88.06,1
14.684691696998925,1.24,97.76,0.39,0.03,10513.00,26.94,320.75,-2.75,2.13,3.23,35.53,87.81,87.81,1
14.780878107998433,1.24,97.76,0.39,0.03,10513.00,26.95,320.75,-2.75,2.13,4.08,36.54,87.81,87.81,1
14.878846343999612,1.24,97.76,0.39,0.03,10515.00,26.96,320.75,-2.75,2.06,3.76,35.66,87.87,87.87,1
14.977165049998803,1.22,97.78,0.39,0.03,10510.00,26.96,320.69,-2.75,2.25,4.01,36.16,88.00,88.00,1
15.076180006999493,1.22,97.78,0.40,0.02,10517.00,26.96,320.75,-2.75,2.25,3.51,35.78,87.56,87.56,1
15.175298661999477,1.12,97.88,0.39,0.03,10515.00,26.94,320.69,-2.75,2.25,3.83,35.16,87.75,87.75,1
15.274550389998694,1.12,97.88,0.40,0.02,10517.00,26.95,320.75,-2.75,2.44,3.65,36.16,87.75,87.75,1
15.376090089999707,1.21,97.79,0.39,0.03,10515.00,26.91,320.75,-2.75,2.50,3.15,35.66,87.37,87.37,1
15.47509801599881,1.21,97.79,0.39,0.03,10511.00,26.94,320.75,-2.75,2.75,3.65,36.03,87.44,87.44,1
15.574923180998667,1.21,97.79,0.39,0.03,10513.00,26.95,320.69,-2.75,2.50,3.62,37.41,87.00,87.00,1
15.674178033999851,1.12,97.88,0.39,0.03,10514.00,26.95,320.69,-2.75,2.63,3.79,35.53,87.75,87.75,1
15.773809396998331,1.12,97.88,0.40,0.02,10518.00,26.95,320.69,-2.75,2.44,3.65,35.78,87.25,87.25,1
15.872885446999135,1.21,97.79,0.39,0.03,10507.00,26.95,320.69,-2.75,2.63,3.86,35.53,87.75,87.75,1
15.970945453998866,1.21,97.79,0.39,0.03,10514.00,26.95,320.69,-2.75,2.56,4.57,35.41,87.19,87.19,1
16.124370708999777,1.23,97.77,0.39,0.03,10510.00,26.94,320.94,-2.75,4.88,3.51,35.41,87.50,87.50,1
16.227007805999165,1.23,97.77,0.39,0.03,10515.00,26.90,322.19,-2.50,11.25,3.47,36.03,82.81,82.81,1
16.333824962999643,1.23,97.77,0.39,0.03,10514.00,26.94,322.31,-2.44,14.31,3.83,35.53,72.37,72.37,1
16.435642944999927,1.26,97.74,0.39,0.03,10513.00,26.95,321.94,-2.44,17.06,3.62,35.53,72.62,72.62,1
16.542206609999994,1.26,97.74,0.40,0.02,10518.00,26.95,321.44,-2.44,18.56,3.44,35.66,72.00,72.00,1
16.648743869998725,1.25,97.75,0.40,0.02,10518.00,26.95,320.81,-2.50,19.06,3.62,36.28,72.00,72.00,1
16.75540378599908,1.25,97.75,0.39,0.03,10515.00,26.95,320.50,-2.50,19.00,3.69,35.91,72.00,72.00,1
16.878354249998665,1.25,97.75,0.39,0.03,10516.00,26.95,320.31,-2.50,18.62,3.76,35.66,72.12,72.12,1
16.979967646999285,1.27,97.73,0.39,0.03,10510.00,26.94,320.06,-2.50,18.56,3.86,36.03,72.81,72.81,1
17.13236420099929,1.27,97.73,0.39,0.03,10515.00,26.95,319.88,-2.56,17.69,3.76,35.41,72.56,72.56,1
17.23779526099861,1.29,97.71,0.39,0.03,10516.00,26.91,319.75,-2.56,17.06,3.62,35.53,74.25,74.25,1
17.340610534998632,1.29,97.71,0.39,0.03,10514.00,26.94,319.56,-2.56,17.00,3.93,35.53,74.62,74.62,1
17.447371336998913,1.29,97.71,0.39,0.03,10511.00,26.95,319.56,-2.56,16.87,3.62,35.41,74.12,74.12,1
17.55422838799859,1.31,97.69,0.39,0.03,10516.00,26.95,319.50,-2.56,16.56,3.79,35.53,74.31,74.31,1
Start Time, 2021-04-18 - 16:42:30
Sample Rate,10
Operation Mode,1
Target Depth [m],0.42
Target Height [m],99.0
Roll Kp,1.0
Roll Ki,0.0
Roll Kd,0.5
Height Kp,1.0
Height Ki,0.0
Height Kd,0.0
Depth Kp,1.0
Depth Ki,0.0
Depth Kd,0.5
Adaptive Depth Kp,1.0
Adaptive Depth Ki,0.0
Adaptive Depth Kd,0.0
Camera Mode,0
Photo Frequency [ms],0
 
 #######DATA######## 

Elapsed Time [s],Height [m],Height Error [m],Depth [m],Depth Error [m],Pressure [kPa],Temperature [C],Yaw [deg],Pitch [deg], Roll [deg], Battery Voltage [V],Battery Current [A],height out, roll out, state
0.021282846999383764,1.31,97.69,0.39,0.03,10516.00,26.95,319.50,-2.56,16.06,3.47,35.78,74.81,74.81,1
0.11697404400001687,ISR FINISHED BITCH
0.21382060699943395,1.34,97.66,0.39,0.03,10514.00,26.94,319.44,-2.56,15.94,3.40,35.53,75.50,75.50,1
0.31120821200056525,1.34,97.66,0.39,0.03,10514.00,26.94,319.44,-2.56,15.94,3.79,35.41,75.75,75.75,1
0.4079119090001768,1.36,97.64,0.40,0.02,10518.00,26.91,319.19,-2.56,17.00,3.44,35.53,75.12,75.12,1
0.5046174300005077,1.36,97.64,0.40,0.02,10517.00,26.94,319.31,-2.56,18.50,3.44,35.53,72.00,72.00,1
0.6009454499999265,1.36,97.64,0.39,0.03,10515.00,26.95,319.44,-2.56,21.50,3.51,35.78,72.00,72.00,1
0.6974013870003546,1.37,97.63,0.39,0.03,10513.00,26.95,319.31,-2.56,22.12,3.90,34.78,72.00,72.00,1
0.7955772219993378,1.37,97.63,0.39,0.03,10515.00,26.95,319.31,-2.56,23.50,3.44,35.66,72.00,72.00,1
0.8943774330000451,1.39,97.61,0.40,0.02,10520.00,26.95,319.38,-2.56,24.06,3.76,35.66,72.00,72.00,1
0.9932104569998046,1.39,97.61,0.39,0.03,10516.00,26.95,319.19,-2.56,23.06,3.69,35.66,72.00,72.00,1
1.0919499920000817,1.33,97.67,0.39,0.03,10516.00,26.94,317.13,-2.81,16.69,3.51,35.66,78.00,78.00,1
1.1910336410001037,1.33,97.67,0.39,0.03,10511.00,26.91,316.31,-2.81,10.88,3.30,35.53,108.00,108.00,1
1.290149164999093,1.33,97.67,0.39,0.03,10514.00,26.93,316.88,-2.81,6.31,3.54,35.91,108.00,108.00,1
1.3891100529999676,1.31,97.69,0.39,0.03,10514.00,26.94,317.31,-2.81,1.56,3.62,36.28,108.00,108.00,1
1.4880916700003581,1.31,97.69,0.39,0.03,10513.00,26.95,317.50,-2.81,-0.31,3.72,35.78,108.00,108.00,1
1.587612507000813,1.29,97.71,0.39,0.03,10514.00,26.95,317.44,-2.81,-1.19,3.79,36.16,105.75,105.75,1
1.6868155310003203,1.29,97.71,0.39,0.03,10510.00,26.93,317.50,-2.81,0.06,3.58,35.53,101.62,101.62,1
1.785967460999018,1.29,97.71,0.39,0.03,10513.00,26.91,317.69,-2.81,2.63,3.65,35.53,89.75,89.75,1
1.8860605379995832,1.29,97.71,0.40,0.02,10517.00,26.94,318.19,-2.81,4.63,3.58,36.03,80.62,80.62,1
1.985323144999711,1.29,97.71,0.39,0.03,10515.00,26.95,318.38,-2.75,7.00,3.62,35.66,81.44,81.44,1
2.0846895550002955,1.28,97.72,0.39,0.03,10513.00,26.95,318.94,-2.75,9.69,3.65,35.53,77.19,77.19,1
2.1843855480001366,1.28,97.72,0.39,0.03,10510.00,26.95,319.00,-2.69,11.19,3.58,35.66,72.94,72.94,1
2.283670863000225,1.34,97.66,0.39,0.03,10512.00,26.95,319.19,-2.69,13.06,3.72,35.53,77.37,77.37,1
2.382801125999322,1.34,97.66,0.40,0.02,10517.00,26.96,319.13,-2.69,13.25,3.47,35.78,73.62,73.62,1
