Start Time, 2021-04-18 - 16:33:45
Sample Rate,10
Operation Mode,1
Target Depth [m],0.42
Target Height [m],99.0
Roll Kp,1.0
Roll Ki,0.0
Roll Kd,0.0
Height Kp,1.0
Height Ki,0.0
Height Kd,0.0
Depth Kp,1.0
Depth Ki,0.0
Depth Kd,0.0
Adaptive Depth Kp,1.0
Adaptive Depth Ki,0.0
Adaptive Depth Kd,0.0
Camera Mode,0
Photo Frequency [ms],0
 
 #######DATA######## 

Elapsed Time [s],Height [m],Height Error [m],Depth [m],Depth Error [m],Pressure [kPa],Temperature [C],Yaw [deg],Pitch [deg], Roll [deg], Battery Voltage [V],Battery Current [A],height out, roll out, state
0.02267268099967623,
0.12558292799985793,
0.22852796799998032,
0.3305285209989961,
0.43238881199977186,
0.5341409249995195,
0.6359144449997984,
0.7377397359996394,
0.8396958089997497,
0.9416528199999448,
1.0440358229989215,
1.1463881479994598,
1.2488197959992249,
1.3511524839996127,
1.4535902779989556,
1.5559597379997285,
1.658322531999147,
1.7606691269993462,
1.8630054089990153,
1.965394868999283,
2.0677026609992026,
2.1701137860000017,
2.272483139999167,
2.3751778610003385,
2.4775906529994245,
2.5800179239995487,
2.6823868609990313,
2.785017987998799,
2.8878043240001716,
2.99021091800023,
3.0925460509988625,
3.1949928519989044,
3.297313609000412,
3.399670409000464,
3.502019395999014,
3.604427393998776,
3.706801746000565,
3.809150888999284,
3.9115838359994086,
4.014046625999981,
4.11643456999991,
4.218816106998929,
4.321136185999421,
4.423538868999458,
4.526296034999177,
4.628712155999892,
4.7311134329993365,
4.83347877199958,
4.935941665000428,
5.038312628999847,
5.1406905189996905,
5.243063355999766,
5.345448797999779,
5.447797520999302,
5.5502009829997405,
5.652633143999992,
5.755140670000401,
5.85753090399885,
5.959906813999623,
6.06264965399896,
6.165130772000339,
6.2676086600004055,
6.369604409999738,
6.471606512999642,
6.573619918999611,
6.675567647000207,
6.777542771000299,
6.879535603000477,
6.981570259000364,
7.083532257000115,
7.185502848000397,
7.287441615999342,
7.389481685999272,
7.4915204549997725,
7.593499900000097,
7.695741846999226,
7.797736291999172,
7.899698549999812,
8.001775339000233,
8.103767959999459,
8.205733548998978,
8.30771825299962,
8.409673008000027,
8.511735369000235,
8.613701321999542,
8.71570602599968,
8.817677760998777,
8.919678819000183,
9.021700813998905,
9.123666192999735,
9.225642716999573,
9.32760403300017,
9.429623161999189,
9.532800060998852,
9.635096066998813,
9.736893006998798,
9.83866327999931,
9.940798659999928,
10.043694930998754,
10.14699823400042,
10.24883543299984,
10.350754819999565,
10.452842488999522,
10.554899949998799,
10.656960275000529,
10.75891846400009,
10.86082826799975,
10.963183230998766,
11.069543327999781,
11.172451365999223,
11.27486830700036,
11.377027381000516,
11.479106558999774,
11.58156282299933,
11.683848980999755,
11.786271130000387,
11.888277078000101,
11.990383755999574,
12.092455640999106,
12.19477992300017,
12.297533531000227,
12.399697550999917,
12.501760528999512,
12.604312833000222,
12.706497582999873,
12.808506913999736,
12.91064931999972,
13.01298391399905,
13.116097001999151,
13.218704304999846,
13.32080259400027,
