Start Time, 2021-04-18 - 19:48:07
Sample Rate,100
Operation Mode,1
Target Depth [m],0.42
Target Height [m],99.0
Roll Kp,1.0
Roll Ki,0.0
Roll Kd,0.0
Height Kp,1.0
Height Ki,0.0
Height Kd,0.0
Depth Kp,1.0
Depth Ki,0.0
Depth Kd,0.0
Adaptive Depth Kp,1.0
Adaptive Depth Ki,0.0
Adaptive Depth Kd,0.0
Camera Mode,0
Photo Frequency [ms],0
 
 #######DATA######## 

Elapsed Time [s],Height [m],Height Error [m],Depth [m],Depth Error [m],Pressure [kPa],Temperature [C],Yaw [deg],Pitch [deg], Roll [deg], Battery Voltage [V],Battery Current [A],height out, roll out, state
0.02221643600205425,0.00,0.00,0.25,0.17,10374.00,27.98,322.75,-6.13,-19.62,3.30,34.91,0.00,0.00,1
0.0355548590014223,6
0.07148898800005554,1
0.08695740999974078,2
0.11119946800317848,0.00,0.00,0.25,0.17,10372.00,27.98,322.75,-6.13,-19.75,3.51,35.03,0.00,0.00,1
0.13538985900231637,6
0.14677932600170607,1
0.15804556500006584,2
0.17626565000318806,0.00,0.00,0.25,0.17,10378.00,27.98,322.75,-6.13,-19.37,3.47,34.91,0.00,0.00,1
0.19009449000077439,6
0.20574749400111614,1
0.2173912840007688,2
0.23464465100187226,0.00,0.00,0.25,0.17,10372.00,27.98,322.75,-6.13,-19.44,3.54,35.16,0.00,0.00,1
0.24767427300321287,6
0.261772383000789,1
0.2760982020008669,2
0.2957443270024669,0.00,0.00,0.25,0.17,10374.00,27.98,322.75,-6.13,-19.44,3.62,34.91,0.00,0.00,1
0.3075250440015225,6
0.3190906570016523,1
0.3305191350009409,2
0.347656044003088,0.00,0.00,0.25,0.17,10373.00,27.98,322.75,-6.13,-19.44,3.40,34.78,0.00,0.00,1
0.3599233750028361,6
0.3730713300028583,1
0.3874457420024555,2
0.4064070759995957,0.00,0.00,0.25,0.17,10373.00,27.98,322.75,-6.13,-19.44,3.54,34.91,0.00,0.00,1
0.41975893700146116,6
0.43145184199966025,1
0.4456835980017786,2
0.4653428480014554,0.00,0.00,0.25,0.17,10373.00,27.98,322.75,-6.13,-19.50,3.51,34.91,0.00,0.00,1
0.478854761000548,6
0.49301235000166344,1
0.5052541080003721,2
0.5257407019998936,0.00,0.00,0.25,0.17,10377.00,27.98,322.75,-6.13,-19.56,3.47,34.91,0.00,0.00,1
0.5376381370006129,6
0.550931613001012,1
0.5643079010005749,2
0.580510072002653,0.00,0.00,0.25,0.17,10372.00,27.98,322.75,-6.13,-19.50,3.47,35.16,0.00,0.00,1
0.5921712570016098,6
0.6031981730011466,1
0.6145171190000838,2
0.6324547050026013,0.00,0.00,0.25,0.17,10377.00,27.98,322.75,-6.13,-19.50,3.40,34.91,0.00,0.00,1
0.6440093279998109,6
0.6559799410024425,1
0.6677817510026216,2
0.685169077001774,0.00,0.00,0.25,0.17,10374.00,27.98,322.75,-6.13,-19.37,3.47,34.91,0.00,0.00,1
0.6971045850004884,6
0.708733896000922,1
0.7200409680008306,2
0.73795094900197,0.00,0.00,0.25,0.17,10374.00,27.98,322.75,-6.13,-19.56,3.51,34.91,0.00,0.00,1
0.7493274469998141,6
0.7614655600009428,1
0.7738577860000078,2
0.7948104730021441,
0.8164097210028558,
0.8375452720028989,
0.8586162390020036,
0.8797693420019641,
0.9015909340014332,
0.9232849220024946,
0.9446587020029256,
0.967004303001886,
0.9886582390026888,
1.0100411330022325,
1.0318697040020197,
1.1307479340030113,0.00,0.00,0.25,0.17,10372.00,27.98,322.75,-6.13,-19.37,3.51,34.91,0.00,0.00,1
1.1420593809998536,6
1.1542103580031835,1
1.1659447730016836,2
1.187081053001748,
1.2081311870024365,
1.2294939250023162,
1.251288954001211,
1.2729538269995828,
1.29437844000131,
1.3165904490015237,
1.3382403739997244,
1.3602210800017929,
1.381693401002849,
1.403027442000166,
1.4250508559998707,
1.4467095830004837,
1.4678445090030436,
1.4894780800023,
1.51083977700182,
1.5328124100014975,
1.5543837420009368,
