Start Time, 2021-04-18 - 14:51:10
Sample Rate,10
Operation Mode,Constant Depth
Target Depth [m],0.42
Target Height [m],0.0
Roll Kp,1.0
Roll Ki,0.0
Roll Kd,0.0
Height Kp,1.0
Height Ki,0.0
Height Kd,0.0
Depth Kp,1.0
Depth Ki,0.0
Depth Kd,0.0
Adaptive Depth Kp,1.0
Adaptive Depth Ki,0.0
Adaptive Depth Kd,0.0
Camera Mode,0
Photo Frequency [ms],0
 
 #######DATA######## 

Elapsed Time [s],Height [m],Height Error [m],Depth [m],Depth Error [m],Pressure [kPa],Temperature [C],Yaw [deg],Pitch [deg], Roll [deg], Battery Voltage [V],Battery Current [A]
0.012469990000681719,Calibration Complete
0.11526423199939018,
0.21757472399986,
0.31954381099967577,
0.4213018030004605,
0.5230777649994707,
0.6248525280007016,
0.726918697999281,
0.8290927840007498,
0.9315278590001981,
1.0338697570005024,
1.1362459779993515,
1.2386446469990915,
1.3410063890005404,
1.4434077669993712,
1.5458148729994718,
1.6482061469996552,
1.7507323150002776,
1.8530990569997812,
1.9555880909992993,
2.0580742589991132,
2.160571782000261,
2.263064304999716,
2.3655418799990002,
2.4680074759999115,
2.5703934369994386,
2.6731780949994572,
2.77762327200071,
2.8796879300007276,
2.982320297000115,
3.0842151119995833,
3.185942686999624,
3.287701199998992,
3.3900509100003546,
3.491882235999583,
3.5936897070005216,
3.6955780629996298,
3.7975767320003797,
3.8995967549999477,
4.0015849549999984,
4.103614612999081,
4.205703593999715,
4.308067261999895,
4.410587440999734,
4.513033089000601,
4.615508945000329,
4.717966883999907,
4.820443000000523,
4.922928751000654,
5.0250634610001725,
5.127086243999656,
5.229001996000079,
5.331061757999123,
5.433104384999751,
5.535145137000654,
5.637236460999702,
5.739339347999703,
5.841379006000352,
5.943442413999946,
6.045465040000636,
6.147530010999617,
6.249609303999023,
6.351609221999752,
6.453659974000402,
6.556176194000727,
6.658660642999166,
6.761212071000045,
6.863696884000092,
6.96632435399988,
7.068895521000741,
7.1714346049993765,
7.273983949999092,
7.376526992999061,
7.479123629000242,
7.581617661000564,
7.684105234999151,
7.7864574960003665,
7.888900591000493,
7.99144509100006,
8.093940061000467,
8.196417478000512,
8.298966718999509,
8.401496739999857,
8.503874783000356,
8.606362148000699,
8.708880189999036,
8.811340263999227,
8.913875337000718,
9.016313067000738,
9.118668609000451,
9.221119985000769,
9.323695630999282,
9.426172891999158,
9.528525465000712,
9.63102423700002,
9.733656340999005,
9.836165893000725,
9.938672164000309,
10.041238122999857,
10.147994754999672,
10.250555089000045,
10.352943287000016,
10.45542002699949,
10.557861974999469,
10.660431684000287,
10.762893527000415,
10.865561777000039,
10.967957319000561,
11.071131505999801,
11.173966266000207,
11.276181027000348,
11.37824307899973,
11.481348880999576,
11.583584474999952,
11.68536475700057,
11.787143997000385,
11.889002403000632,
11.991011852000156,
12.093021508000675,
12.195008663999033,
12.297332018999441,
12.399672768999153,
12.50163742499899,
12.603561039999477,
12.705513613000221,
12.808032592000018,
12.910558913999921,
13.013007685000048,
13.115393277999829,
13.21788574600032,
13.32030264199966,
13.422696151999844,
13.525198724999427,
13.627575775999503,
13.730178712999987,
13.832561232999069,
13.935054379000576,
14.037630439999703,
14.140057230999446,
14.24242120999952,
14.344746959999611,
14.447250834000442,
14.549617520999163,
14.652084207998996,
14.754482926000492,
14.856970237000496,
14.959429475999059,
15.061822673000279,
15.164190088999021,
15.266568650999034,
15.36898528600068,
15.471361138999782,
15.573726575999899,
15.676250189000712,
15.778621251000004,
15.88116804099991,
15.983532697000555,
16.085872768999252,
16.18825487200047,
16.290627652000694,
16.392996733999098,
16.495019411000612,
16.596995316000175,
16.69915450299959,
16.801137074999133,
16.903504698999313,
17.0059297709995,
17.10828051899989,
17.210787987000003,
17.313230350000595,
17.415660369999387,
17.518090753999786,
17.620579992000785,
17.722936886999378,
17.82538091599963,
17.927731821000634,
18.03007507000075,
18.1323809229998,
18.234713806999935,
18.33752965900021,
18.440924417000133,
18.543321363998984,
18.645289820999096,
18.747261610998976,
18.84927965099996,
18.95127878600033,
19.053185471999313,
19.15540590799901,
19.25757972899919,
19.359599748999244,
19.461973048999425,
19.56442796400006,
19.6668698579997,
19.76931164800044,
19.87183213500066,
19.97629689200039,
20.078681389999474,
20.181209065000075,
20.28384621999976,
20.386115093000626,
20.488439902999744,
20.590860131000227,
20.693365253999218,
20.796392719999858,
20.899239247999503,
21.001215100999616,
21.10318532800011,
21.205621597000572,
21.308238386000085,
21.410857831999238,
21.512921548999657,
21.614911202999792,
21.716890858000625,
21.819017439000163,
21.921042874000705,
22.022957060000408,
22.124905933000264,
22.22685496200029,
22.32894961599959,
22.430970936999074,
22.532989393999742,
22.635320141000193,
22.738293439999325,
22.84101424000073,
22.94350967399987,
23.04541604699989,
23.147309346999464,
23.249080511999637,
23.35096266599976,
23.452838986999268,
23.554582598999332,
23.656472045000555,
23.758635501000754,
23.86131629999909,
23.963130067999373,
24.064901284998996,
24.166797137000685,
24.2689925199993,
24.371145871000408,
24.473132765000628,
24.575090022999575,
24.677240093000364,
24.779247766999106,
24.881691378999676,
24.984114834000138,
25.08594974799962,
25.187887526999475,
25.289889159999802,
25.392368812999848,
25.495356330000504,
25.59753358799935,
25.69971391800027,
25.801759665000645,
25.90392957900076,
26.005908450999414,
26.10808372899919,
26.210092704999624,
26.312048347999735,
Start Time, 2021-04-18 - 14:51:40
Sample Rate,10
Operation Mode,Constant Height
Target Depth [m],0.42
Target Height [m],0.0
Roll Kp,1.0
Roll Ki,0.0
Roll Kd,0.0
Height Kp,1.0
Height Ki,0.0
Height Kd,0.0
Depth Kp,1.0
Depth Ki,0.0
Depth Kd,0.0
Adaptive Depth Kp,1.0
Adaptive Depth Ki,0.0
Adaptive Depth Kd,0.0
Camera Mode,0
Photo Frequency [ms],0
 
 #######DATA######## 

Elapsed Time [s],Height [m],Height Error [m],Depth [m],Depth Error [m],Pressure [kPa],Temperature [C],Yaw [deg],Pitch [deg], Roll [deg], Battery Voltage [V],Battery Current [A]
0.014613269000619766,
0.11746083800062479,
0.21955611500015948,
0.32174081900120655,
0.4235132320009143,
0.5252558020001743,
0.6272436830004153,
0.7290243770003144,
0.8308252280003217,
0.9328280050012836,
1.0348693240011926,
1.1369056430012279,
1.2389146180012176,
1.3409099990003597,
